,US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,CLASS
100,1.26,1.295,1.31,5.0,4.885,5.0,5.0,2.727,2.452,1.9669999999999999,1.581,0.826,0.804,0.792,0.8059999999999999,0.893,1.128,0.708,0.68,0.665,0.6920000000000001,0.8420000000000001,5.0,1.248,Sharp-Right-Turn
101,1.252,1.276,1.301,1.344,4.099,5.0,5.0,2.73,2.469,2.454,1.584,0.833,0.8109999999999999,0.795,0.866,0.88,1.129,1.133,0.682,0.6659999999999999,0.6990000000000001,0.7859999999999999,5.0,1.2409999999999999,Sharp-Right-Turn
102,1.25,1.274,1.2990000000000002,1.3419999999999999,4.099,5.0,5.0,2.7310000000000003,2.491,2.456,1.5819999999999999,0.8370000000000001,0.812,0.7959999999999999,0.8109999999999999,0.8809999999999999,1.129,0.878,0.68,0.665,0.6970000000000001,0.7809999999999999,5.0,1.239,Sharp-Right-Turn
103,1.25,1.274,1.3019999999999998,1.335,4.897,5.0,5.0,2.7310000000000003,2.495,1.972,1.5819999999999999,0.835,0.812,0.7959999999999999,0.804,0.884,1.129,1.1320000000000001,0.6809999999999999,0.665,0.691,0.785,5.0,1.239,Sharp-Right-Turn
104,1.25,1.274,1.2990000000000002,1.3359999999999999,4.893,5.0,5.0,2.7310000000000003,2.484,1.975,1.5819999999999999,0.8370000000000001,0.815,0.7959999999999999,0.807,0.883,1.129,1.1320000000000001,0.684,0.665,0.6970000000000001,0.785,5.0,1.24,Sharp-Right-Turn
105,1.25,1.273,1.301,1.3330000000000002,4.891,5.0,5.0,2.7319999999999998,2.478,2.4530000000000003,1.5819999999999999,0.84,0.815,0.799,0.8029999999999999,0.894,1.128,0.882,0.687,0.664,0.6940000000000001,0.7709999999999999,5.0,1.239,Sharp-Right-Turn
106,1.25,1.272,1.318,1.3319999999999999,4.898,4.766,5.0,2.733,2.463,1.9769999999999999,1.579,0.8690000000000001,0.846,0.799,0.8,0.825,1.128,1.127,0.687,0.664,0.696,0.774,5.0,1.239,Sharp-Right-Turn
107,1.249,1.2690000000000001,1.318,1.335,4.896,4.763,5.0,2.733,2.467,2.4530000000000003,1.5819999999999999,1.075,0.8220000000000001,0.7979999999999999,0.799,0.851,1.127,1.127,0.687,0.664,0.696,0.777,5.0,1.239,Sharp-Right-Turn
108,1.248,1.274,1.318,1.331,4.89,4.763,5.0,2.737,2.464,2.457,1.5819999999999999,4.893,0.846,0.799,0.799,0.82,1.032,1.126,1.449,0.664,0.7020000000000001,0.7759999999999999,4.774,1.239,Sharp-Right-Turn
109,1.251,1.273,1.318,1.331,4.093,4.766,5.0,2.739,2.469,2.457,1.5830000000000002,1.085,0.85,0.7979999999999999,0.7979999999999999,0.8109999999999999,1.035,1.125,1.151,0.6629999999999999,0.7070000000000001,0.779,4.771,1.242,Sharp-Right-Turn
110,1.3319999999999999,1.274,1.319,1.33,4.885,4.763,5.0,2.741,3.3960000000000004,1.5959999999999999,1.58,1.6030000000000002,0.855,0.802,0.797,0.81,1.033,0.87,1.148,0.6659999999999999,0.6779999999999999,0.7020000000000001,0.7190000000000001,0.747,Sharp-Right-Turn
111,0.7659999999999999,5.0,1.319,1.33,1.354,4.093,5.0,2.7460000000000004,2.7560000000000002,1.598,1.581,1.61,0.8490000000000001,0.805,0.792,0.805,0.853,1.122,0.799,0.6709999999999999,0.672,0.6890000000000001,0.7170000000000001,0.741,Sharp-Right-Turn
112,0.763,1.337,1.319,1.327,1.3530000000000002,4.098,5.0,2.8280000000000003,3.415,2.459,1.585,5.0,0.9229999999999999,0.9,0.7909999999999999,0.8029999999999999,0.831,1.121,0.684,0.762,0.6709999999999999,0.684,0.7140000000000001,0.737,Sharp-Right-Turn
113,0.758,1.334,1.32,1.327,1.3530000000000002,4.765,5.0,2.83,2.29,2.461,1.5859999999999999,5.0,0.93,0.8240000000000001,0.79,0.8009999999999999,0.828,1.122,0.6829999999999999,0.674,0.659,0.6809999999999999,0.884,0.733,Sharp-Right-Turn
114,1.246,1.3319999999999999,1.32,1.327,4.692,4.11,5.0,2.8289999999999997,2.7489999999999997,2.463,1.587,5.0,0.927,0.8009999999999999,0.789,0.8,0.8220000000000001,1.115,0.6829999999999999,0.66,0.654,0.6779999999999999,0.8340000000000001,0.732,Sharp-Right-Turn
115,0.753,1.2819999999999998,1.318,1.327,4.697,4.115,5.0,2.8339999999999996,2.747,2.464,1.589,1.5959999999999999,0.828,0.7979999999999999,0.7879999999999999,0.797,0.8190000000000001,1.113,0.687,0.66,0.65,0.672,0.805,5.0,Sharp-Right-Turn
116,1.2409999999999999,1.276,1.3230000000000002,1.331,4.695,4.114,5.0,2.846,2.7489999999999997,2.4659999999999997,1.594,1.594,4.901,0.7979999999999999,0.787,0.7959999999999999,0.823,0.723,0.687,0.659,0.648,0.6759999999999999,0.696,0.723,Sharp-Right-Turn
117,1.237,1.3459999999999999,1.324,1.36,4.698,4.106,4.788,2.762,2.748,2.471,1.985,1.594,5.0,0.802,0.7859999999999999,0.797,0.8140000000000001,0.7240000000000001,0.688,0.6609999999999999,0.647,5.0,0.6890000000000001,5.0,Sharp-Right-Turn
118,1.237,1.251,1.3259999999999998,1.365,1.3530000000000002,4.109,4.771,5.0,2.753,2.897,2.472,1.594,5.0,0.804,0.785,0.7979999999999999,0.818,0.726,0.698,0.665,0.645,0.6990000000000001,0.7659999999999999,4.779,Sharp-Right-Turn
119,1.237,5.0,1.328,1.328,1.3459999999999999,4.0969999999999995,4.768,5.0,2.7560000000000002,2.295,2.345,0.884,1.605,0.8079999999999999,0.7879999999999999,0.7859999999999999,0.813,0.851,1.109,0.7170000000000001,0.644,0.662,0.74,4.773,Sharp-Right-Turn
120,0.74,5.0,1.3330000000000002,1.329,1.3459999999999999,4.152,4.099,5.0,2.758,2.761,2.47,1.584,5.0,5.0,0.787,0.784,0.823,0.833,0.868,1.1320000000000001,0.647,0.654,0.677,4.77,Sharp-Right-Turn
121,0.728,5.0,1.339,1.33,1.345,1.3659999999999999,4.111000000000001,5.0,5.0,2.298,1.605,1.588,5.0,5.0,0.79,0.782,0.7959999999999999,0.8190000000000001,1.104,0.779,0.65,0.654,0.67,0.882,Sharp-Right-Turn
122,5.0,5.0,5.0,1.331,1.3419999999999999,1.365,4.154,5.0,2.845,2.759,1.609,1.589,5.0,5.0,0.8140000000000001,0.779,0.79,0.812,1.102,0.6679999999999999,0.653,0.642,0.667,0.885,Sharp-Right-Turn
123,0.725,1.25,1.344,1.3319999999999999,1.3419999999999999,4.707,4.124,5.0,5.0,2.76,1.611,1.5930000000000002,0.836,4.9,0.807,0.778,0.784,0.809,1.0979999999999999,1.825,0.6459999999999999,0.64,0.6609999999999999,0.6890000000000001,Sharp-Right-Turn
124,1.392,1.246,1.3459999999999999,1.334,1.34,1.364,4.119,5.0,2.859,2.761,2.474,1.594,1.601,4.901,0.7859999999999999,0.7759999999999999,0.785,0.805,1.095,1.135,0.642,0.636,0.659,0.682,Sharp-Right-Turn
125,0.7,1.246,1.349,1.3359999999999999,1.347,1.367,4.136,5.0,5.0,2.763,2.475,1.595,1.5959999999999999,5.0,0.785,0.774,0.785,0.804,1.095,1.114,0.642,0.634,0.647,0.682,Sharp-Right-Turn
126,0.695,0.746,5.0,1.28,1.3030000000000002,4.713,4.908,4.788,5.0,2.765,2.48,1.599,1.588,5.0,0.787,0.772,0.7909999999999999,0.8540000000000001,1.093,1.097,0.645,0.633,0.647,0.674,Sharp-Right-Turn
127,0.693,0.7340000000000001,5.0,1.3430000000000002,1.3530000000000002,5.0,5.0,1.423,5.0,2.773,2.588,1.6019999999999999,1.49,1.609,0.7909999999999999,0.7709999999999999,0.775,0.8,1.091,1.09,0.649,0.636,0.6459999999999999,0.763,Sharp-Right-Turn
128,0.685,0.732,5.0,1.3459999999999999,1.347,5.0,4.907,1.415,5.0,5.0,3.391,1.996,1.49,1.604,0.794,0.773,0.772,0.7859999999999999,1.088,0.848,0.68,0.635,0.639,0.723,Sharp-Right-Turn
129,0.6779999999999999,0.728,5.0,1.383,1.345,1.36,4.913,1.41,5.0,5.0,3.392,2.48,1.584,1.6,0.8140000000000001,0.7759999999999999,0.7659999999999999,0.78,0.81,0.836,0.65,0.642,0.636,0.672,Sharp-Right-Turn
130,0.6759999999999999,5.0,5.0,5.0,1.3459999999999999,1.357,5.0,1.406,5.0,2.8710000000000004,2.306,1.6030000000000002,1.59,1.6019999999999999,0.88,0.789,0.764,0.7759999999999999,0.802,0.831,0.65,0.735,0.632,0.67,Sharp-Right-Turn
131,0.7809999999999999,5.0,1.29,1.358,1.347,1.355,4.724,1.405,5.0,2.866,2.7769999999999997,1.607,1.5930000000000002,5.0,5.0,0.774,0.762,0.774,0.795,0.823,0.6509999999999999,0.636,0.627,0.6579999999999999,Move-Forward
132,0.6829999999999999,0.7140000000000001,1.2590000000000001,1.358,1.349,1.355,4.735,1.4040000000000001,5.0,2.865,2.7880000000000003,1.608,1.5930000000000002,5.0,5.0,0.77,0.76,0.77,0.7909999999999999,1.081,0.655,0.636,0.626,0.652,Move-Forward
133,0.6729999999999999,0.7040000000000001,1.252,1.275,1.351,1.3559999999999999,4.73,1.413,5.0,5.0,2.773,2.479,1.5930000000000002,1.601,5.0,0.769,0.758,0.765,0.7909999999999999,1.078,0.652,0.635,0.625,0.6409999999999999,Move-Forward
134,0.753,0.6970000000000001,1.253,1.36,1.3530000000000002,1.463,4.725,1.4040000000000001,5.0,5.0,2.773,2.479,1.5930000000000002,1.5930000000000002,5.0,0.767,0.7559999999999999,0.765,0.856,0.813,0.654,0.636,0.624,0.636,Move-Forward
135,0.728,0.693,1.255,1.3619999999999999,1.355,1.4669999999999999,4.725,1.401,5.0,5.0,2.772,2.478,1.5919999999999999,1.5919999999999999,5.0,0.7659999999999999,0.754,0.763,0.848,0.8079999999999999,0.655,0.64,0.625,0.634,Move-Forward
136,0.7290000000000001,0.695,1.256,1.365,1.355,1.371,4.727,1.4069999999999998,5.0,5.0,2.7710000000000004,2.476,1.591,1.591,4.92,0.7659999999999999,0.754,0.763,0.85,0.8079999999999999,0.657,0.642,0.627,0.639,Move-Forward
137,0.7609999999999999,0.7,1.2570000000000001,1.361,1.351,1.365,4.729,1.4140000000000001,5.0,5.0,2.7689999999999997,2.475,1.59,1.59,4.91,0.7659999999999999,0.755,0.763,0.857,0.809,0.66,0.64,0.628,0.6409999999999999,Move-Forward
138,0.758,0.7020000000000001,1.258,1.3619999999999999,1.3519999999999999,1.3630000000000002,5.0,1.412,5.0,5.0,2.7680000000000002,2.47,1.588,1.589,5.0,0.7659999999999999,0.754,0.763,0.857,0.812,0.659,0.6409999999999999,0.63,0.642,Move-Forward
139,0.7659999999999999,0.706,1.265,1.364,1.357,1.368,5.0,1.4169999999999998,5.0,5.0,2.764,2.4619999999999997,1.5859999999999999,1.589,4.9030000000000005,0.763,0.752,0.758,1.113,1.08,0.6629999999999999,0.645,0.634,0.6459999999999999,Move-Forward
140,0.774,0.713,1.268,1.3659999999999999,1.3559999999999999,1.367,5.0,1.413,5.0,5.0,2.7560000000000002,2.458,1.5759999999999998,1.579,4.899,0.762,0.75,0.759,0.903,0.802,0.669,0.652,0.6409999999999999,0.653,Move-Forward
141,0.7829999999999999,0.722,1.273,1.288,1.3619999999999999,1.38,5.0,1.41,5.0,5.0,2.747,2.448,1.5659999999999998,1.5659999999999998,5.0,0.758,0.746,0.753,0.85,0.7979999999999999,0.679,0.6609999999999999,0.65,0.659,Move-Forward
142,0.805,0.736,1.284,1.295,1.367,1.3780000000000001,5.0,1.4140000000000001,5.0,5.0,2.736,2.436,1.557,1.555,5.0,0.754,0.742,0.7509999999999999,0.848,0.7959999999999999,0.691,0.677,0.662,0.67,Move-Forward
143,0.81,5.0,1.296,1.308,1.3730000000000002,1.419,5.0,1.425,5.0,2.825,2.7230000000000003,2.421,1.5430000000000001,1.54,0.932,0.7490000000000001,0.736,0.745,0.77,0.79,0.7070000000000001,0.69,0.675,0.6829999999999999,Move-Forward
144,0.828,5.0,1.306,1.317,1.379,1.389,5.0,1.4269999999999998,5.0,5.0,2.7089999999999996,2.406,1.528,1.525,5.0,0.743,0.73,0.7390000000000001,0.835,0.78,0.723,0.705,0.6890000000000001,0.701,Move-Forward
145,0.848,5.0,1.32,1.3319999999999999,1.385,1.4069999999999998,5.0,4.09,5.0,5.0,2.693,2.39,1.5119999999999998,1.508,5.0,0.737,0.725,0.733,0.833,1.11,0.738,0.72,0.705,0.716,Move-Forward
146,0.862,5.0,1.335,1.347,1.391,1.42,5.0,4.083,5.0,5.0,2.677,2.372,1.4980000000000002,1.494,5.0,0.731,0.718,0.727,0.845,1.045,0.755,0.737,0.722,0.7340000000000001,Move-Forward
147,0.7709999999999999,5.0,1.35,1.3619999999999999,1.3969999999999998,1.429,5.0,4.073,5.0,5.0,2.66,2.354,1.483,1.473,5.0,0.725,0.7120000000000001,0.721,0.752,1.128,0.7759999999999999,0.754,0.7390000000000001,0.775,Move-Forward
148,0.7859999999999999,1.47,1.3659999999999999,1.3780000000000001,1.403,1.445,5.0,4.066,5.0,5.0,2.645,2.338,1.462,1.454,5.0,0.718,0.706,0.715,0.851,1.1340000000000001,0.794,0.772,0.757,0.797,Move-Forward
149,0.8009999999999999,5.0,1.383,1.395,1.409,2.2769999999999997,5.0,4.059,5.0,5.0,2.627,2.318,1.831,1.4380000000000002,5.0,0.711,0.6990000000000001,0.7070000000000001,0.862,0.754,0.813,0.7909999999999999,0.7759999999999999,0.792,Move-Forward
150,0.823,5.0,1.399,1.411,1.415,2.274,5.0,4.051,5.0,5.0,2.608,2.298,1.811,1.419,5.0,0.708,0.6920000000000001,0.7,0.8690000000000001,0.747,0.8290000000000001,0.8140000000000001,0.795,0.804,Move-Forward
151,0.8420000000000001,1.485,1.4169999999999998,1.432,1.425,2.279,5.0,4.044,5.0,5.0,2.589,2.278,1.791,1.399,5.0,0.7020000000000001,0.685,0.6940000000000001,0.7190000000000001,0.895,0.855,0.83,0.8140000000000001,0.8270000000000001,Move-Forward
152,0.8590000000000001,5.0,1.4340000000000002,1.443,1.432,2.29,5.0,4.0360000000000005,5.0,5.0,2.57,2.2569999999999997,1.77,1.379,5.0,0.691,0.6779999999999999,0.69,0.777,0.733,0.875,0.853,0.8340000000000001,0.851,Move-Forward
153,1.022,5.0,1.452,1.4669999999999999,1.4380000000000002,2.276,5.0,4.029,5.0,5.0,2.551,2.2359999999999998,1.715,1.358,5.0,0.687,0.6709999999999999,0.6829999999999999,0.711,0.8809999999999999,0.8909999999999999,0.873,0.8540000000000001,0.8640000000000001,Move-Forward
154,1.0390000000000001,5.0,1.469,1.479,1.445,3.1210000000000004,5.0,4.021,5.0,5.0,2.5340000000000003,2.208,1.6969999999999998,1.338,5.0,0.677,0.665,0.6729999999999999,0.708,0.716,0.9179999999999999,0.89,0.8740000000000001,0.885,Move-Forward
155,1.1159999999999999,5.0,1.4880000000000002,1.4969999999999999,1.453,3.117,5.0,4.013,5.0,5.0,2.5140000000000002,2.186,1.676,1.317,5.0,0.67,0.6579999999999999,0.6659999999999999,0.78,0.713,0.932,0.9129999999999999,0.895,0.943,Move-Forward
156,1.0859999999999999,5.0,1.506,1.521,1.464,5.0,5.0,4.0089999999999995,5.0,5.0,2.494,2.161,1.651,1.297,0.8909999999999999,0.6629999999999999,0.6509999999999999,0.6629999999999999,0.778,0.892,0.9520000000000001,0.935,0.915,0.948,Sharp-Right-Turn
157,1.804,5.0,1.524,1.537,1.472,4.523,5.0,4.001,5.0,5.0,2.478,2.136,1.633,1.276,5.0,0.6559999999999999,0.643,0.652,0.674,0.899,0.973,0.955,0.9359999999999999,0.951,Move-Forward
158,1.0090000000000001,5.0,1.5419999999999998,1.555,1.526,3.096,5.0,3.991,5.0,5.0,2.468,2.115,1.619,1.255,5.0,0.648,0.636,0.645,1.815,0.91,0.993,0.975,0.956,0.975,Move-Forward
159,1.5830000000000002,1.568,1.56,1.5730000000000002,1.538,4.505,5.0,3.987,5.0,5.0,5.0,2.0909999999999997,1.5919999999999999,1.2329999999999999,4.724,0.6409999999999999,0.628,0.638,0.657,0.685,1.013,0.995,0.976,0.988,Move-Forward
160,1.604,1.585,1.578,1.591,1.547,4.498,5.0,3.977,5.0,5.0,1.9369999999999998,2.073,1.575,1.212,5.0,0.633,0.621,0.627,0.65,0.9209999999999999,1.035,1.014,0.996,1.031,Move-Forward
161,1.2670000000000001,1.6030000000000002,1.595,1.6119999999999999,1.555,4.489,5.0,3.9739999999999998,5.0,5.0,1.9180000000000001,2.053,1.554,1.193,5.0,0.626,0.614,0.623,5.0,0.9259999999999999,1.28,1.034,1.015,1.055,Move-Forward
162,1.272,1.617,1.6119999999999999,1.629,1.561,5.0,5.0,3.968,5.0,5.0,1.9380000000000002,2.0340000000000003,1.541,1.1740000000000002,5.0,0.619,0.607,0.613,0.732,0.659,1.2890000000000001,1.055,1.034,1.051,Move-Forward
163,1.268,1.633,1.629,1.649,1.5730000000000002,4.4719999999999995,5.0,3.9619999999999997,5.0,5.0,1.875,1.82,1.5190000000000001,1.156,5.0,0.612,0.6,0.607,0.629,0.652,1.304,1.071,1.052,1.073,Move-Forward
164,1.276,1.649,1.645,1.661,1.584,4.458,5.0,3.9589999999999996,5.0,5.0,1.857,1.992,1.4969999999999999,1.138,5.0,0.605,0.594,0.6,5.0,0.649,1.109,1.092,1.07,1.1420000000000001,Move-Forward
165,1.297,1.6640000000000001,1.66,1.6769999999999998,3.117,4.45,5.0,3.9539999999999997,5.0,5.0,1.84,1.975,1.48,1.121,5.0,0.599,0.588,0.594,0.62,0.9620000000000001,1.123,1.105,1.087,1.105,Move-Forward
166,1.318,1.676,1.675,1.6880000000000002,3.114,4.4430000000000005,5.0,5.0,5.0,5.0,1.824,1.9569999999999999,1.463,1.105,5.0,0.593,0.581,0.588,0.726,0.634,1.146,1.122,1.103,1.136,Move-Forward
167,1.7009999999999998,1.69,1.689,1.703,1.61,4.44,5.0,5.0,5.0,5.0,1.808,1.9380000000000002,1.446,1.089,5.0,0.5870000000000001,0.5760000000000001,0.5820000000000001,0.611,0.632,1.156,1.138,1.119,1.141,Move-Forward
168,1.415,1.704,1.704,1.72,2.367,4.43,5.0,5.0,5.0,5.0,1.7919999999999998,1.815,1.43,1.074,5.0,0.5820000000000001,0.5670000000000001,0.5760000000000001,0.6940000000000001,0.623,1.165,1.153,1.135,1.217,Move-Forward
169,1.203,1.7209999999999999,1.7169999999999999,1.734,3.133,5.0,5.0,5.0,5.0,5.0,1.774,1.7990000000000002,1.411,1.058,5.0,0.5760000000000001,0.561,0.57,0.603,0.617,1.186,1.172,1.15,1.168,Move-Forward
170,1.4480000000000002,1.735,1.732,1.758,2.369,4.422,5.0,5.0,5.0,5.0,1.758,1.7819999999999998,1.401,1.043,5.0,0.5710000000000001,0.555,0.564,0.6,0.614,1.209,1.3880000000000001,1.166,1.1840000000000002,Move-Forward
171,1.28,1.7469999999999999,1.7469999999999999,1.768,3.141,4.415,5.0,3.951,5.0,5.0,1.742,1.858,1.38,1.026,5.0,0.5660000000000001,0.5489999999999999,0.562,0.6609999999999999,0.605,1.285,1.208,1.183,1.2009999999999998,Move-Forward
172,1.2790000000000001,1.7630000000000001,1.7630000000000001,1.78,3.158,4.404,5.0,3.997,5.0,5.0,1.725,1.746,1.024,1.0090000000000001,5.0,0.556,0.5429999999999999,0.555,0.581,0.602,1.035,1.411,1.2,1.222,Move-Forward
173,1.413,1.271,1.78,5.0,2.4,4.393,4.596,3.937,5.0,5.0,1.7069999999999999,1.767,1.004,0.9890000000000001,4.599,0.551,0.537,0.5489999999999999,0.5720000000000001,0.595,1.035,1.24,1.218,1.25,Move-Forward
174,1.412,1.797,1.797,1.672,2.399,4.388999999999999,4.593999999999999,3.984,5.0,5.0,1.689,1.7180000000000002,0.987,0.97,0.733,0.544,0.531,0.539,0.635,0.588,1.045,1.261,1.236,1.275,Sharp-Right-Turn
175,1.425,1.8130000000000002,1.8130000000000002,1.6780000000000002,3.1660000000000004,4.381,4.579,3.9210000000000003,5.0,5.0,1.671,1.5930000000000002,0.968,0.9520000000000001,0.711,0.5379999999999999,0.525,0.54,0.634,0.584,1.051,1.273,1.255,1.273,Sharp-Right-Turn
176,1.4569999999999999,1.83,1.83,1.686,3.176,5.0,4.57,3.917,5.0,5.0,1.6540000000000001,1.574,0.95,0.934,0.679,0.532,0.519,0.53,0.6559999999999999,0.5770000000000001,1.061,1.287,1.272,1.287,Sharp-Right-Turn
177,1.476,1.847,1.847,1.696,3.199,4.363,4.558,3.966,5.0,1.69,1.636,1.555,0.9420000000000001,0.9159999999999999,0.6579999999999999,0.525,0.513,0.521,0.615,0.5710000000000001,1.072,1.306,1.291,1.3090000000000002,Sharp-Right-Turn
178,1.495,1.8630000000000002,1.8630000000000002,1.7069999999999999,3.185,4.359,4.553,5.0,5.0,1.67,1.619,1.6569999999999998,0.922,0.899,0.65,0.519,0.506,0.515,0.5329999999999999,5.0,1.079,1.3230000000000002,1.3090000000000002,1.327,Sharp-Right-Turn
179,1.42,1.8780000000000001,1.879,5.0,3.1910000000000003,4.3580000000000005,3.965,3.8939999999999997,5.0,1.651,1.6019999999999999,1.6440000000000001,0.9,0.882,0.644,0.513,0.501,0.509,0.607,5.0,1.092,1.344,1.325,1.358,Sharp-Right-Turn
180,1.538,1.892,1.892,5.0,3.194,4.345,3.9619999999999997,3.89,5.0,1.636,1.588,1.6269999999999998,0.8859999999999999,0.868,0.639,0.508,0.495,0.504,0.525,0.544,1.092,1.3559999999999999,1.34,1.3730000000000002,Sharp-Right-Turn
181,1.403,1.903,1.899,5.0,3.201,4.342,3.9619999999999997,3.8930000000000002,5.0,1.63,1.579,1.6219999999999999,1.567,0.86,0.884,0.508,0.491,0.504,0.573,0.537,1.095,1.37,1.348,1.3530000000000002,Sharp-Right-Turn
182,1.3730000000000002,1.91,1.9,1.9180000000000001,3.2030000000000003,5.0,3.963,3.964,5.0,5.0,1.5819999999999999,1.626,1.564,0.8590000000000001,5.0,0.511,0.49,0.496,0.5710000000000001,0.534,1.09,1.5130000000000001,1.351,1.3519999999999999,Sharp-Right-Turn
183,1.364,5.0,1.8980000000000001,1.913,2.43,4.343999999999999,5.0,3.968,5.0,5.0,1.585,1.649,1.508,0.861,5.0,0.515,0.491,0.491,0.513,0.532,1.085,1.3659999999999999,1.349,1.35,Sharp-Right-Turn
184,1.3619999999999999,5.0,1.8969999999999998,1.909,3.208,4.345,5.0,3.969,5.0,5.0,1.5859999999999999,1.65,1.5030000000000001,0.865,5.0,0.516,0.49,0.491,0.509,0.535,1.084,1.365,1.345,1.348,Sharp-Right-Turn
185,1.365,5.0,1.8969999999999998,1.911,3.208,3.222,5.0,3.903,5.0,5.0,1.587,1.643,1.62,0.865,5.0,0.519,0.491,0.491,0.508,0.531,1.06,1.375,1.345,1.348,Sharp-Right-Turn
186,1.36,1.42,1.8969999999999998,1.9080000000000001,2.425,3.2089999999999996,4.544,5.0,5.0,5.0,1.587,1.636,1.724,0.865,5.0,0.529,0.49,0.49,0.508,0.5329999999999999,1.0590000000000002,1.379,1.345,1.348,Sharp-Right-Turn
187,1.361,5.0,1.8969999999999998,1.9080000000000001,3.2060000000000004,3.2060000000000004,5.0,4.545,5.0,5.0,1.59,1.633,1.595,0.865,5.0,0.5429999999999999,0.49,0.49,0.504,0.5760000000000001,1.0590000000000002,1.37,1.345,1.347,Sharp-Right-Turn
188,1.36,5.0,1.8969999999999998,1.909,3.207,3.207,5.0,4.542,5.0,5.0,1.59,1.646,1.588,0.865,5.0,0.547,0.489,0.489,0.502,0.687,1.0590000000000002,1.3730000000000002,1.345,1.347,Sharp-Right-Turn
189,1.3559999999999999,1.641,1.8980000000000001,1.909,3.214,3.207,5.0,4.538,5.0,5.0,1.591,1.6340000000000001,1.505,0.865,5.0,0.56,0.493,0.488,0.501,0.574,1.056,1.508,1.348,1.347,Sharp-Right-Turn
190,1.355,1.383,1.416,1.909,3.213,3.205,5.0,3.888,5.0,5.0,1.6230000000000002,1.624,1.501,0.868,0.8809999999999999,0.5760000000000001,0.491,0.48700000000000004,0.5,0.675,0.574,1.507,1.348,1.344,Sharp-Right-Turn
191,1.355,1.386,1.411,1.909,3.241,3.205,5.0,3.889,5.0,5.0,1.624,1.624,1.4969999999999999,0.867,0.873,0.5720000000000001,0.491,0.486,0.498,0.537,1.058,1.3769999999999998,1.348,1.3430000000000002,Sharp-Right-Turn
192,1.355,1.382,1.4140000000000001,1.909,3.2319999999999998,3.2060000000000004,5.0,3.886,5.0,5.0,1.6230000000000002,1.624,1.4969999999999999,0.87,0.87,0.575,0.493,0.485,0.49700000000000005,0.5329999999999999,1.054,1.3780000000000001,1.349,1.3430000000000002,Sharp-Right-Turn
193,1.354,1.3780000000000001,1.413,1.91,3.242,3.2060000000000004,5.0,3.89,5.0,5.0,1.624,1.624,1.4969999999999999,0.873,0.8690000000000001,0.584,0.49200000000000005,0.485,0.49700000000000005,0.535,1.057,1.112,1.348,1.3430000000000002,Sharp-Right-Turn
194,1.354,1.3769999999999998,1.411,1.909,3.236,3.2060000000000004,5.0,3.89,5.0,5.0,1.624,1.621,1.494,1.585,0.74,0.588,0.489,0.484,0.493,0.531,1.06,1.109,1.348,1.3430000000000002,Sharp-Right-Turn
