,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
33,7.3,602,69.8,4.15,78.7,8593,1.1,94.7, v1,0.758,1.15,0.03,7.2, v3,5.2,0.677, v1,676,2.9,0.76,40,32022,45204, v1, v2,4.82,2.23, v1,22,82591,3453,5.2,0.38,80.8, v1,63.8,58192,58131,2.22,2.14,0.5, v3, v4,65.2,441,2.4,0.25, v1,63,52,5.6,6.28,0.07,4.97,8.7,0.77, v3, v4,38.4,82,5192, v1,81.5,347, v1,33072,3229,62.5,58851,31825,858,37391,0.29,55173,3817,0.45,0.19, v2,6.3, v2,0.124,0.279,7.38,464, v1,62,41317,8911, v2,59609, v2,54,8992,4.87,29, v2,399,66.9,0.265,748, v1,63525,6866, v1,0.88,0.412,0.32,85,54.2,209,279,27,522,4.8,90, v3,0.75,4670,856,0.88,5.3, v2,67.2,649,862, class4
34,3.2,591,73,4.14,76.9,8757,8.51,92.2, v1,0.75,1.3,0.21,5.4, v3,5.5,0.365, v1,604,0.9,0.498,72,34962,12320, v1, v3,4.94,1.02, v1,47,61143,2373,3.5,0.47,45, v2,58,86126,55780,1.06,1.51,0.15, v1, v4,36.7,452,2.4,2.66, v2,61,54,3,8.47,0.21,5.65,8.9,0.78, v2, v3,34.7,84,5043, v2,52.6,331, v2,48313,5508,59.6,58367,25570,782,40167,0.03,77409,6024,0.78,0.94, v3,5.4, v2,0.162,0.21,7.21,563, v2,54,29764,5427, v3,19550, v2,48,8663,2.76,46, v2,652,76.2,0.288,536, v2,74514,6508, v1,0.65,0.318,0.31,78,84,794,274,34,531,4.89,46, v2,0.59,5774,852,0.91,4.6, v2,72.1,536,783, class1
35,3.2,549,73.5,2.82,77.3,6086,6.29,82.8, v1,0.749,1.24,0.85,4.6, v3,5.7,0.547, v2,397,0.8,0.49,33,33090,11890, v1, v2,4.55,5.53, v2,47,83528,2870,4.6,0.75,39, v2,58.4,86490,52557,2.28,1.48,0.37, v1, v4,32.8,399,2.6,2.25, v1,90,46,2.8,5.99,0.19,5.37,8.6,0.78, v2, v1,33.2,61,4848, v2,57.7,349, v2,36465,5578,64.1,56957,23707,912,22888,0.1,42324,5297,0.73,0.93, v3,5.1, v4,0.153,0.475,1.54,602, v1,33,27930,6316, v1,21555, v1,66,8864,4.08,31, v1,653,64.3,0.31,744, v2,54800,8205, v4,0.84,0.299,0.42,75,40.5,627,276,57,521,4.95,81, v1,0.56,8106,612,0.68,2.3, v1,69,713,855, class1
36,2.6,552,76.1,3.02,78.5,6084,9,91.5, v1,0.879,0.93,0.41,7.2, v3,8.2,0.644, v3,804,0.9,0.324,23,58085,12417, v2, v3,6.41,3.7, v1,27,60269,2958,3.1,0.49,76.7, v2,64.1,20130,43222,1.25,1.59,0.54, v1, v2,31.6,401,2.9,5.56, v2,53,36,3.1,6.23,0.11,4.58,4.8,0.73, v3, v4,38.6,55,5218, v1,57.5,209, v1,44322,5535,53,59313,30470,713,41112,0.13,44379,2823,0.62,0.41, v3,4.7, v1,0.014,0.947,5.69,464, v2,24,41074,9305, v2,53816, v2,49,8789,7.91,39, v2,524,69.3,0.267,745, v1,72005,7166, v3,0.65,0.272,0.45,75,83.5,608,285,25,544,4.83,84, v3,0.6,4651,823,0.31,1.7, v1,45.1,253,645, class4
37,4.8,614,85.4,3.04,78.9,7006,1.52,83.8, v1,0.778,1.41,0.09,6.8, v1,8.2,0.678, v2,507,1,0.556,27,27646,54916, v3, v1,4.81,8.72, v1,47,71072,2976,4.1,0.93,62.2, v3,62,87443,55224,1.05,2.29,0.53, v3, v3,35.1,443,2.9,4.24, v1,54,17,1.8,4.83,0.25,6.03,9.7,0.74, v4, v4,33.7,46,4839, v1,58.2,227, v2,45863,5635,61.4,57822,28126,917,35018,0.23,62397,2722,0.48,0.9, v3,4.6, v3,0.152,0.91,7.29,497, v1,67,30909,5295, v1,19390, v2,49,8948,6.31,39, v1,654,67.9,0.222,746, v1,65215,7027, v3,0.55,0.284,0.44,44,55.5,388,274,26,531,4.36,90, v2,0.56,5059,610,0.78,5.2, v1,43.3,701,764, class1
38,2.6,586,78.1,4.15,78.9,8205,9.02,94.7, v2,0.74,1.27,0.46,5.7, v1,8.2,0.663, v2,409,2,0.333,31,36951,14546, v3, v2,7.18,2, v2,43,72332,3399,5,0.47,79.1, v2,70.7,67581,59631,1.69,2.16,0.29, v2, v2,31.5,407,2,4.08, v2,57,54,4.7,6.27,0.06,6.05,4.8,0.67, v3, v4,35.2,84,5196, v2,58.7,330, v3,38204,3087,51.8,58633,23857,840,35793,0.1,45950,3815,0.81,0.9, v3,1.9, v2,0.153,0.92,1.63,555, v1,38,55058,5044, v3,69980, v1,53,8706,2.99,34, v2,614,65.9,0.258,743, v1,64605,7675, v3,0.63,0.271,0.35,83,67.3,228,293,35,505,4.88,69, v3,0.45,4672,795,0.57,5.6, v1,30.8,655,692, class1
39,3.5,590,90.8,2.81,78,6139,6.67,83.1, v1,0.878,1.6,0.14,4.6, v1,6.1,0.355, v1,804,3.2,0.335,77,63855,18168, v1, v3,6.97,8.89, v1,38,80686,3538,4.6,0.44,76.6, v2,61.9,37705,55213,0.79,1.61,0.16, v1, v4,69.8,459,2.5,7.8, v1,57,23,7.2,4.61,0.05,5.07,9,0.68, v2, v2,37.2,36,5347, v2,46.6,230, v1,38733,4968,59,58083,27517,801,24239,0.2,41876,6253,0.51,0.7, v3,2, v3,0.096,0.333,2.13,464, v3,66,32194,8571, v1,39770, v3,74,8830,2.08,44, v2,634,63.8,0.206,683, v1,71916,5382, v1,0.87,0.288,0.49,61,33.2,695,290,73,518,4.62,75, v3,0.45,4670,819,0.57,3.3, v1,27.6,647,901, class1
40,3.1,543,74,3.03,77.4,6081,2.5,82.9, v2,0.856,1.15,0.34,4.9, v1,4.7,0.702, v3,285,4,0.743,35,35388,37575, v1, v3,4.15,2.1, v2,41,82659,3564,3.1,0.37,65.1, v3,57.6,22295,65407,2.34,2.3,0.15, v2, v2,34.3,437,3,4.05, v2,52,23,3.1,4.84,0.19,5.46,9.5,0.68, v2, v4,30.4,46,5341, v1,73.4,332, v2,35730,3173,64.1,57362,34083,730,21369,0.12,49540,2962,0.69,0.42, v3,4.7, v1,0.079,0.209,1.63,582, v1,51,30233,5075, v3,31671, v2,55,8848,6.65,31, v1,460,58,0.232,579, v1,66946,7805, v1,0.85,0.408,0.6,81,84,469,273,80,504,4.83,50, v1,0.78,7985,676,0.93,1.5, v1,50.2,667,632, class1
41,3.6,616,73.5,4.13,78.7,7040,1.88,90.6, v1,0.776,1.65,0.4,7.3, v3,6.1,0.613, v3,640,3.2,0.464,48,68813,60661, v3, v2,6.47,4.23, v2,48,65077,2942,3.5,0.85,82.4, v2,64.6,67137,39505,1.62,1.4,0.49, v3, v1,62.3,443,4,5.21, v1,71,23,3,4.77,0.2,6.02,4.7,0.28, v2, v3,38.4,43,5272, v1,74.7,239, v1,41368,5564,57.1,58218,29377,792,38643,0.11,40769,3943,0.72,0.43, v3,2.3, v3,0.14,0.333,8.43,587, v3,12,39612,9146, v1,19028, v1,78,8918,6.07,27, v2,575,75,0.236,588, v2,74775,7518, v3,0.88,0.274,0.36,53,32.8,609,272,30,535,4.88,46, v1,0.83,8083,826,0.91,2, v1,45.4,658,597, class1
42,2.6,551,90.8,3.28,78.4,6707,9.01,87.8, v2,0.781,1.24,0.64,7.1, v1,8.2,0.472, v3,312,3.1,0.341,38,59737,55675, v2, v3,6.32,7.05, v3,48,85975,2551,5.1,0.54,76.8, v3,57.6,60649,65062,1.56,1.66,0.54, v1, v4,59.7,443,3,6.87, v2,53,21,3.3,6.27,0.3,4.19,9.1,0.61, v2, v2,34.8,84,4236, v1,83.7,210, v2,41578,5504,63.2,57321,31718,755,37980,0.23,51713,2853,0.74,0.22, v3,5.9, v4,0.07,0.197,5.68,584, v3,53,31463,5811, v2,28884, v2,52,8840,5.77,62, v1,388,76,0.236,745, v2,77146,8156, v2,0.89,0.264,0.32,44,86.4,224,272,24,530,4.62,67, v2,0.82,6464,809,0.79,5.5, v1,46.6,572,722, class1
43,3,609,70.5,4.14,77.4,7744,9.04,89, v2,0.737,1.77,0.4,7, v2,4.1,0.403, v3,640,2.8,0.315,75,59204,39972, v1, v2,6.43,2.37, v2,21,86336,2122,2.6,0.37,85.8, v1,58.6,68480,56178,2.07,1.63,0.62, v3, v1,31.5,451,2.4,5.55, v1,90,19,3.2,6.23,0.35,4.55,6.7,0.77, v2, v3,38.5,36,5343, v1,52.6,222, v1,45019,5121,54.5,57650,33965,734,34198,0.01,56022,6104,0.5,0.45, v2,4, v2,0.314,0.874,1.56,594, v1,23,32382,7637, v2,18917, v2,77,9031,7.85,35, v2,655,69.3,0.287,748, v1,75650,6473, v2,0.62,0.276,0.33,82,38.7,211,255,66,538,4.43,35, v3,0.6,4859,803,0.48,5.3, v2,30.2,642,721, class3
44,5.3,556,81,4.15,77.4,5620,6.15,84.5, v1,0.786,1.29,0.42,5.2, v2,7.9,0.401, v2,321,2.7,0.518,44,55001,20155, v3, v3,4.7,1.57, v2,32,84719,3729,3.5,0.5,72.2, v3,64.9,30511,55155,2.32,1.72,0.28, v3, v3,36.3,438,4,7.35, v1,58,15,5.3,4.64,0.08,4.86,9.6,0.35, v4, v4,36.1,45,5287, v2,49.2,228, v3,43470,5638,61.3,59162,33955,856,38985,0.07,57932,6082,0.48,0.56, v2,1.4, v3,0.277,0.945,6.17,586, v2,42,36020,7293, v1,18119, v1,52,8659,5.08,68, v1,655,68,0.234,747, v2,62389,6368, v1,0.49,0.31,0.45,65,66.9,536,275,29,504,4.86,38, v2,0.83,5697,905,0.8,5.5, v1,61.4,687,804, class1
45,3.1,603,91,4.15,77.2,6739,9,85.1, v2,0.783,1.43,0.22,5, v2,6,0.654, v2,259,4,0.484,37,82485,54912, v3, v1,6.63,2.83, v3,18,75074,2229,4.4,0.75,39.1, v3,61.1,22126,63810,1.09,1.67,0.47, v2, v3,36.3,454,2.9,5.85, v2,75,37,3,6.18,0.24,5.1,5,0.61, v2, v1,33.5,54,5098, v2,52.8,344, v1,46451,4638,51.3,57132,34004,924,39585,0.13,61091,4804,0.53,0.31, v1,5.4, v1,0.342,0.821,8.94,582, v3,58,41202,9647, v2,18962, v1,52,8827,8.04,41, v2,652,60.2,0.295,747, v2,66663,7670, v4,0.84,0.299,0.6,43,79.8,219,271,37,500,4.56,67, v2,0.76,8093,868,0.44,3.4, v2,71.8,538,726, class4
46,3.2,603,69.7,3.32,78.4,5872,6.5,86.2, v1,0.844,1.31,0.38,5.6, v2,8.2,0.334, v2,264,1.6,0.754,38,46177,51892, v1, v3,4.72,4, v3,44,72884,2449,2.8,0.9,93.3, v1,60.9,17684,41963,1.29,2.28,0.53, v3, v3,67.3,458,4.5,3.12, v1,58,54,3,4.96,0.28,4.64,5.3,0.82, v3, v3,34.7,71,4258, v2,18.2,326, v3,41502,3284,64.6,58230,35544,901,26598,0.07,58561,5744,0.83,0.89, v3,2, v4,0.061,0.821,0.96,513, v1,41,41110,5188, v1,19386, v3,51,9031,8.13,31, v2,414,72.7,0.237,481, v2,79158,7998, v1,0.56,0.408,0.44,74,67.5,220,279,33,515,4.57,36, v3,0.66,5787,812,0.3,2.2, v2,60.1,711,591, class4
47,2.6,575,70.8,3.06,78.6,7848,7.77,94.5, v1,0.748,1.35,0.3,7, v3,8.2,0.709, v3,310,2.7,0.507,71,37987,44433, v3, v1,4.68,5.52, v2,33,60795,3265,4.8,0.48,31.5, v1,73.4,77519,55231,2,1.8,0.55, v3, v1,34,453,4.9,5.53, v1,78,18,2.7,6.33,0.13,6.03,9.5,0.62, v2, v2,34.8,29,5320, v2,33.4,216, v1,42860,4551,53.4,78964,33975,790,35756,0.04,41350,4254,0.77,0.6, v2,5.8, v1,0.161,0.915,6.21,554, v3,15,32397,8184, v3,64143, v1,63,8883,7.93,71, v1,654,61,0.287,747, v1,64777,7928, v3,0.9,0.405,0.59,58,88.6,266,273,80,508,4.88,91, v3,0.56,5191,703,0.42,5.5, v2,26.5,689,860, class3
48,2.9,575,88.6,4.16,79.1,6022,8.03,82.9, v2,0.832,1.21,0.29,4.8, v1,8,0.423, v1,290,0.9,0.681,35,43055,61181, v1, v1,5.04,5.28, v1,38,76029,2643,4.1,0.93,79.2, v1,60.1,24884,44641,0.72,2.31,0.72, v3, v2,36.6,450,2.9,5.55, v2,59,53,3.3,5.68,0.33,6.03,6.1,0.81, v2, v2,38,86,5341, v2,83.4,360, v1,35510,4277,62.9,56263,35616,917,21989,0.33,57956,5953,0.56,0.21, v3,6.2, v1,0.054,0.894,5.67,595, v2,66,41050,8343, v3,49840, v1,49,8851,4.63,25, v2,407,72.8,0.24,747, v3,67266,6649, v4,0.52,0.37,0.34,80,41.8,915,352,30,504,4.56,31, v1,0.78,8000,802,0.93,1.8, v2,62.9,715,590, class4
49,5.1,546,70.3,4.23,78.7,5989,9.04,94.5, v2,0.738,0.9,0.04,6.9, v2,7.7,0.351, v2,548,3.5,0.513,69,82594,55484, v3, v1,6.98,0.77, v3,37,65576,3653,2.7,0.74,96.7, v3,57.8,47330,49803,2.86,1.71,0.3, v3, v1,34.9,457,1.9,3.21, v2,90,18,3.1,5.33,0.33,6.02,6.5,0.62, v3, v1,37.9,72,4131, v2,25.8,364, v2,41608,5518,56,68318,29185,810,35846,0.09,47328,6144,0.48,0.29, v1,2.8, v1,0.272,0.861,5.8,603, v1,54,33291,5180, v1,19218, v3,56,8814,5.48,52, v1,454,65.6,0.287,484, v3,64666,7342, v4,0.65,0.41,0.37,45,47.1,427,287,23,542,4.36,80, v1,0.55,8043,907,0.93,5.6, v2,65.5,658,592, class1
50,4.4,542,90.8,2.85,77.5,6602,7.39,91.7, v2,0.877,1.3,0.57,4.5, v1,4.5,0.398, v3,359,1.1,0.531,58,68770,30360, v2, v3,4.36,5.43, v2,31,67766,2789,5.5,0.67,76.6, v1,57.7,38580,60205,1.48,1.49,0.14, v1, v4,63.6,459,3,3.06, v2,51,21,2.6,7.57,0.34,4.07,4.8,0.89, v4, v1,35.1,76,5327, v1,79.2,368, v2,29247,5555,59.6,73055,23373,877,37983,0.28,51665,3712,0.55,0.21, v2,5.9, v2,0.027,0.582,1.13,480, v1,67,28103,7977, v2,30897, v3,62,8777,7.49,40, v1,374,75.1,0.222,687, v2,63221,7299, v1,0.63,0.354,0.61,67,55.4,259,273,63,514,4.43,77, v1,0.59,8085,811,0.31,4, v2,28.4,693,653, class1
51,6.9,556,73.1,2.97,79.5,5913,1.69,89.1, v1,0.74,1.2,0.43,5.8, v3,8,0.591, v1,560,4,0.32,32,40116,40400, v3, v2,4.62,7.38, v3,49,80130,3367,4.8,0.38,71.9, v2,57.6,45212,55292,0.83,1.69,0.21, v3, v3,35.3,453,2.5,0.21, v2,80,52,7.3,4.78,0.05,6.02,8.7,0.62, v3, v1,35.8,44,4594, v2,36.5,330, v1,35841,4689,59.1,59015,28868,853,35367,0.13,61782,4399,0.78,0.67, v3,5, v2,0.126,0.338,8.64,579, v2,18,42866,9888, v1,62856, v1,74,8882,7.72,41, v2,653,65,0.203,747, v3,54803,7236, v4,0.88,0.318,0.3,66,51.1,910,272,28,515,4.61,79, v1,0.56,7363,815,0.38,5.6, v2,46.3,431,592, class1
52,2.7,608,76.5,3.52,78.4,7282,7.9,83.6, v2,0.739,1.68,0.51,6.1, v1,5.6,0.668, v1,353,4.1,0.471,71,33443,55621, v3, v2,5.23,3.57, v3,26,61241,3709,3.3,0.81,72.5, v1,63.2,72879,55878,0.88,1.1,0.18, v3, v2,63,445,2.9,3.29, v1,75,53,3,6.05,0.05,6.01,8.5,0.34, v2, v3,31.4,36,5052, v2,51.2,231, v1,33143,4589,63.7,82627,23248,819,27850,0.04,75934,5738,0.46,0.83, v3,6, v2,0.162,0.687,1.11,487, v3,17,48263,7678, v2,19903, v1,49,8985,2.14,52, v2,390,65.8,0.233,745, v2,64746,7045, v3,0.91,0.402,0.37,74,53,858,264,23,504,4.64,25, v1,0.74,5808,608,0.9,2.6, v1,27.5,601,683, class3
53,2.6,546,90.8,3.99,78.6,8355,7.31,93.8, v1,0.737,1.48,0.15,4.9, v3,5.4,0.692, v3,708,3.4,0.532,19,29513,55714, v2, v2,4.78,4.67, v2,44,82591,3372,2.9,0.48,76.6, v1,58.3,87929,66216,2.21,2.3,0.28, v3, v4,45.1,456,2.7,6.66, v2,87,23,3.2,4.87,0.22,5.16,9.5,0.24, v4, v3,33.5,68,5029, v2,30.7,229, v1,44088,5564,63.3,59224,23343,724,35501,0.11,46474,3998,0.49,0.58, v3,4.6, v1,0.152,0.206,7.87,537, v1,12,41422,7819, v3,72849, v2,77,8685,7.85,25, v2,621,58.9,0.265,745, v2,75694,5186, v1,0.61,0.407,0.61,44,65.8,793,287,82,505,4.79,85, v2,0.75,8078,615,0.67,3.1, v2,71.9,695,596, class1
54,2.8,545,91.2,4.04,79.4,5945,7.31,83.9, v2,0.778,0.61,0.1,5.2, v1,8.2,0.427, v3,718,2.4,0.198,72,59480,55409, v1, v2,6.94,1.41, v3,43,67549,2397,3.7,0.45,56.9, v2,68.1,24685,62058,0.86,1.57,0.64, v2, v4,46.1,436,3.8,5.51, v2,90,16,1.9,6.74,0.1,3.56,7.3,0.64, v4, v1,29.2,45,5087, v1,67.9,345, v3,39907,4924,62.9,58921,29284,908,30877,0.13,68475,4223,0.47,0.74, v1,5.2, v4,0.163,0.895,5.71,571, v3,22,47006,9737, v2,53750, v1,48,8828,5.77,26, v2,648,72.1,0.207,746, v3,66825,6145, v1,0.56,0.268,0.6,84,32.8,827,274,56,541,4.88,77, v3,0.45,5105,898,0.76,2.3, v2,61.2,480,795, class3
55,3,545,69.8,4.14,78.6,8160,8.19,94, v1,0.765,1.6,0.38,5.5, v3,5.8,0.516, v2,148,4.1,0.635,65,59849,55645, v1, v1,7.2,5.95, v1,24,65723,3853,3,0.83,66.3, v1,57.6,80716,65442,1.05,2.28,0.48, v2, v2,36.4,446,4.2,0.57, v1,67,54,3,4.67,0.2,4.67,7.7,0.73, v2, v3,34.4,73,4016, v2,83,251, v1,41848,5565,63.1,58302,33784,854,27204,0.19,77877,6237,0.47,0.78, v2,5.1, v4,0.112,0.306,7.41,566, v2,53,41061,5877, v2,20989, v2,57,8846,8.02,62, v2,652,75.9,0.263,606, v1,54805,6971, v4,0.91,0.391,0.44,45,53.4,263,273,24,542,4.42,86, v3,0.6,7387,819,0.9,4.4, v2,44.8,337,842, class1
56,2.8,569,78.4,4.62,78.5,6761,9.01,83, v2,0.789,1.26,0.8,7.4, v3,7.2,0.376, v3,170,2.9,0.484,35,31122,12436, v1, v3,4.61,5.41, v3,18,65532,3781,4.7,0.44,76.6, v1,63.5,82889,55422,0.99,1.66,0.15, v1, v1,34.2,455,4.3,1.49, v1,90,16,3.5,6.2,0.27,3.55,6.6,0.73, v2, v2,22.6,68,5081, v1,26,219, v2,36229,5588,57.9,58344,30528,705,35905,0.4,56312,2704,0.47,0.81, v3,1.6, v4,0.154,0.74,1.37,512, v2,13,54784,9678, v3,66302, v2,54,8887,7.73,37, v2,655,67,0.225,748, v3,64695,7105, v4,0.81,0.3,0.3,44,39.7,221,319,23,522,4.64,46, v3,0.68,6663,613,0.3,5.2, v1,46.6,687,664, class2
57,6,544,69.7,2.81,78.5,6156,7.56,82.9, v2,0.781,1.54,0.4,7.2, v2,7.6,0.666, v2,307,0.4,0.761,33,29220,53644, v3, v2,5.05,1.44, v3,45,76289,3227,5,0.91,76.6, v2,58,40385,56662,1.59,1.71,0.3, v2, v2,66.1,444,2.2,5.43, v2,70,51,1.7,6.77,0.18,5.05,7.5,0.81, v2, v2,34.1,78,4775, v1,62,295, v2,35799,3699,58.5,62673,25267,871,24264,0.13,54912,4870,0.48,0.77, v1,2.9, v1,0.276,0.917,4.52,574, v2,20,34050,8257, v2,70620, v2,80,8827,5.9,73, v1,597,64.3,0.23,629, v2,64636,6183, v1,0.54,0.412,0.47,84,37.6,735,292,72,513,4.72,81, v3,0.8,4660,906,0.88,2.3, v2,27.5,255,672, class1
58,3.1,544,91.3,4.5,78.7,9075,8.04,82.7, v1,0.777,1.2,0.55,6.1, v2,8.2,0.729, v2,262,1.4,0.55,76,47836,56896, v2, v3,4.94,5.35, v1,34,77779,3545,3.7,0.63,95.2, v3,62,59482,64427,0.83,1.89,0.63, v2, v2,71.6,455,2.9,5.57, v1,86,35,3.1,8.46,0.14,3.56,8.7,0.64, v4, v2,31.9,85,5291, v1,82.8,346, v3,40265,4325,65.2,67777,30311,916,20786,0.4,47342,6207,0.47,0.75, v1,2.4, v2,0.142,0.332,8.87,564, v2,62,47751,6370, v3,18250, v2,49,9025,1.81,25, v1,649,60.1,0.232,744, v2,65353,6095, v4,0.61,0.261,0.45,55,84.2,766,264,35,531,4.87,92, v2,0.68,6193,774,0.29,5.1, v1,70,440,680, class3
59,5.7,617,73.6,4.09,77.3,7414,9.03,94.6, v1,0.737,1.19,0.71,5.4, v1,7.8,0.504, v3,278,2.7,0.743,76,61613,60926, v3, v1,6.52,1.38, v1,33,61711,3436,5.5,0.49,91.1, v3,57.7,34709,40506,1.15,1.95,0.73, v3, v4,32.7,456,2.9,5.55, v2,61,24,3.2,5.89,0.35,4.01,8.8,0.47, v4, v4,37.9,82,4116, v1,24.4,261, v3,39580,5231,61.7,58469,30967,807,20690,0.27,76677,2767,0.48,0.19, v1,6.3, v4,0.052,0.331,2.16,467, v3,67,54793,9348, v2,20378, v2,72,8946,7.86,41, v2,653,64.9,0.298,605, v3,71063,6580, v2,0.55,0.26,0.54,43,75.9,756,292,51,531,4.47,86, v3,0.82,4669,901,0.92,3.5, v1,46.7,706,790, class4
60,7,584,88.2,3.05,77.2,6043,8.49,82.7, v1,0.869,0.94,0.12,5.7, v2,8.2,0.647, v1,487,1.3,0.197,29,29442,55429, v2, v1,4.74,1.27, v3,34,62274,2847,3,0.45,93, v2,57.7,57061,64309,2.23,1.51,0.51, v2, v4,40.8,447,3,1.46, v1,57,23,1.6,5.88,0.27,3.55,9.7,0.74, v2, v4,37.6,71,5302, v1,52.6,346, v3,37528,4549,60.4,72579,23497,865,21284,0.13,77334,3045,0.5,0.18, v2,5.9, v1,0.345,0.859,1.41,598, v2,50,52135,5282, v3,18361, v2,48,8842,6.38,25, v2,380,64,0.226,664, v2,65628,6945, v2,0.77,0.27,0.32,44,55.5,806,287,24,536,4.59,87, v3,0.59,5686,908,0.55,2.3, v2,53,668,766, class2
61,3.1,577,75.6,3,77.6,8533,7.25,94.5, v1,0.811,1.16,0.7,5.3, v1,4.8,0.653, v1,613,0.9,0.472,52,26845,56232, v1, v3,6.88,0.93, v1,20,79198,3851,5.2,0.49,94.5, v3,61.2,18809,64591,2.14,1.31,0.49, v2, v3,46.5,424,4.9,5.87, v2,64,48,1.8,7.78,0.05,3.56,7.4,0.87, v2, v2,35.4,29,5102, v1,25.3,341, v2,38966,2906,58.4,57842,35672,863,36716,0.22,53796,5395,0.71,0.94, v2,5.5, v3,0.055,0.946,0.9,494, v3,66,41337,9380, v1,18717, v2,79,8835,5.72,29, v2,611,60.7,0.287,525, v2,75022,6974, v2,0.63,0.41,0.37,92,39.8,514,274,26,537,4.6,55, v1,0.49,4773,907,0.62,4.5, v1,28.3,522,801, class1
62,2.9,591,76.6,4.13,78.2,6828,7.08,83.9, v2,0.743,1.24,0.4,4.6, v2,5.4,0.464, v3,442,3.5,0.329,16,60258,37923, v2, v1,5.93,6.66, v3,32,74867,3627,3.4,0.38,45, v1,64.3,31271,55201,2.18,1.23,0.67, v1, v4,34.6,448,2.9,5.51, v2,63,52,2.5,5.91,0.17,5.97,9.5,0.76, v4, v1,30,84,4533, v2,35.8,386, v2,38218,4145,65.5,58516,30369,882,34345,0.28,67517,6045,0.49,0.18, v1,4.7, v2,0.275,0.216,1.81,467, v2,31,54624,7161, v3,18754, v1,48,8817,6.75,56, v2,652,70.1,0.298,745, v2,75532,5446, v1,0.57,0.268,0.31,43,42.5,643,273,71,511,4.58,42, v2,0.74,6686,906,0.43,5.4, v1,25.8,703,794, class1
63,2.9,608,82.4,4.16,77.5,5823,5.11,89.2, v2,0.872,1.69,0.81,4.4, v1,7.5,0.375, v1,802,2.6,0.696,65,57266,50403, v3, v2,6.41,9.26, v1,42,82818,3222,5.4,0.39,92.7, v1,57.6,20113,60348,1.31,1.69,0.47, v2, v3,59,440,4.9,5.45, v1,90,22,4.8,8.5,0.33,4.04,6,0.87, v2, v2,38.5,83,4801, v2,58.1,368, v2,43649,4512,63.3,68322,33410,826,38549,0.03,61123,2825,0.78,0.94, v2,5.5, v1,0.152,0.854,1.24,489, v1,13,32740,6504, v2,20268, v1,74,8729,5.67,33, v1,653,75.9,0.235,747, v3,64753,7139, v4,0.64,0.29,0.42,81,49.9,917,277,35,530,4.56,88, v1,0.71,8041,815,0.6,0.8, v1,46.6,309,719, class1
64,4.7,558,88.6,4.13,77.3,7348,7.39,83, v1,0.756,1.53,0.16,4.8, v1,8.1,0.467, v1,271,3,0.338,74,59156,55444, v2, v3,4.85,5.55, v3,31,78653,2852,4.4,0.95,76.8, v1,60.5,19785,56591,2.6,1.63,0.33, v2, v3,45.8,399,4.3,5.63, v2,56,45,5.3,8.57,0.35,3.56,7.2,0.45, v2, v1,27.6,83,5343, v2,78.2,225, v2,47466,4966,59.9,57813,23440,725,38940,0.19,40782,6024,0.68,0.71, v3,4.2, v1,0.159,0.89,5.67,579, v1,32,33680,8866, v1,20993, v2,48,8765,7.92,27, v2,620,61.4,0.238,667, v3,58494,6323, v3,0.75,0.269,0.52,60,67.8,811,346,55,529,4.57,75, v2,0.58,8020,709,0.79,4.5, v1,28.4,650,733, class4
65,2.6,584,69.9,4.15,77.2,6751,5.04,87, v2,0.751,1.26,0.04,6.3, v3,7.3,0.521, v1,666,3.1,0.198,63,68180,55659, v2, v1,6.43,5.04, v3,37,72576,2805,2.5,0.44,37.9, v3,59.4,41281,55552,2.09,1.48,0.62, v2, v3,54.7,455,2.7,5.92, v2,76,23,2,6.3,0.35,3.56,4.7,0.78, v4, v4,38.6,82,5237, v1,71.9,241, v2,37075,4136,65.3,56949,33984,872,39112,0.22,58543,5812,0.83,0.35, v2,3, v4,0.273,0.82,1.69,544, v1,66,33678,6646, v3,50572, v1,79,8776,4.64,29, v2,630,58.7,0.328,743, v3,54844,6137, v4,0.84,0.292,0.54,87,73.9,919,272,23,536,4.61,89, v1,0.74,4661,669,0.7,0.9, v1,69.6,707,682, class1
66,5.4,622,90.9,4.15,78.1,8409,9,94.6, v2,0.88,1.24,0.58,7, v1,8.2,0.433, v1,267,3.8,0.743,31,80189,60213, v1, v1,5.35,5.54, v1,18,66628,3619,4.6,0.74,76.6, v2,57.7,43169,43271,0.94,1.51,0.53, v1, v2,35.5,424,2.7,5.25, v2,58,52,3.9,5.85,0.07,3.8,9.2,0.81, v2, v1,38.3,82,5291, v1,68.2,323, v3,42979,4577,64,62571,32626,852,25139,0.03,71605,4994,0.74,0.35, v3,5.1, v4,0.033,0.829,1.38,482, v3,66,41072,6246, v2,18113, v1,57,8776,3.65,36, v1,621,75,0.33,624, v1,59431,7637, v3,0.9,0.301,0.37,85,60.4,355,271,23,524,4.63,31, v3,0.59,5355,898,0.9,5.4, v2,66.1,314,769, class1
