,parents,has_nurs,form,children,housing,finance,social,health,target
407,usual,proper,completed,more,less_conv,inconv,nonprob,not_recom,not_recom
408,usual,proper,completed,more,less_conv,inconv,slightly_prob,recommended,priority
409,usual,proper,completed,more,less_conv,inconv,slightly_prob,priority,priority
410,usual,proper,completed,more,less_conv,inconv,slightly_prob,not_recom,not_recom
411,usual,proper,completed,more,less_conv,inconv,problematic,recommended,priority
412,usual,proper,completed,more,less_conv,inconv,problematic,priority,priority
413,usual,proper,completed,more,less_conv,inconv,problematic,not_recom,not_recom
414,usual,proper,completed,more,critical,convenient,nonprob,recommended,priority
415,usual,proper,completed,more,critical,convenient,nonprob,priority,priority
416,usual,proper,completed,more,critical,convenient,nonprob,not_recom,not_recom
417,usual,proper,completed,more,critical,convenient,slightly_prob,recommended,priority
418,usual,proper,completed,more,critical,convenient,slightly_prob,priority,priority
419,usual,proper,completed,more,critical,convenient,slightly_prob,not_recom,not_recom
420,usual,proper,completed,more,critical,convenient,problematic,recommended,priority
421,usual,proper,completed,more,critical,convenient,problematic,priority,priority
422,usual,proper,completed,more,critical,convenient,problematic,not_recom,not_recom
423,usual,proper,completed,more,critical,inconv,nonprob,recommended,priority
424,usual,proper,completed,more,critical,inconv,nonprob,priority,priority
425,usual,proper,completed,more,critical,inconv,nonprob,not_recom,not_recom
426,usual,proper,completed,more,critical,inconv,slightly_prob,recommended,priority
427,usual,proper,completed,more,critical,inconv,slightly_prob,priority,priority
428,usual,proper,completed,more,critical,inconv,slightly_prob,not_recom,not_recom
429,usual,proper,completed,more,critical,inconv,problematic,recommended,priority
430,usual,proper,completed,more,critical,inconv,problematic,priority,priority
431,usual,proper,completed,more,critical,inconv,problematic,not_recom,not_recom
432,usual,proper,incomplete,1,convenient,convenient,nonprob,recommended,very_recom
433,usual,proper,incomplete,1,convenient,convenient,nonprob,priority,priority
434,usual,proper,incomplete,1,convenient,convenient,nonprob,not_recom,not_recom
435,usual,proper,incomplete,1,convenient,convenient,slightly_prob,recommended,very_recom
436,usual,proper,incomplete,1,convenient,convenient,slightly_prob,priority,priority
437,usual,proper,incomplete,1,convenient,convenient,slightly_prob,not_recom,not_recom
438,usual,proper,incomplete,1,convenient,convenient,problematic,recommended,priority
439,usual,proper,incomplete,1,convenient,convenient,problematic,priority,priority
440,usual,proper,incomplete,1,convenient,convenient,problematic,not_recom,not_recom
441,usual,proper,incomplete,1,convenient,inconv,nonprob,recommended,very_recom
442,usual,proper,incomplete,1,convenient,inconv,nonprob,priority,priority
443,usual,proper,incomplete,1,convenient,inconv,nonprob,not_recom,not_recom
444,usual,proper,incomplete,1,convenient,inconv,slightly_prob,recommended,very_recom
445,usual,proper,incomplete,1,convenient,inconv,slightly_prob,priority,priority
446,usual,proper,incomplete,1,convenient,inconv,slightly_prob,not_recom,not_recom
447,usual,proper,incomplete,1,convenient,inconv,problematic,recommended,priority
448,usual,proper,incomplete,1,convenient,inconv,problematic,priority,priority
449,usual,proper,incomplete,1,convenient,inconv,problematic,not_recom,not_recom
450,usual,proper,incomplete,1,less_conv,convenient,nonprob,recommended,very_recom
451,usual,proper,incomplete,1,less_conv,convenient,nonprob,priority,priority
452,usual,proper,incomplete,1,less_conv,convenient,nonprob,not_recom,not_recom
453,usual,proper,incomplete,1,less_conv,convenient,slightly_prob,recommended,very_recom
454,usual,proper,incomplete,1,less_conv,convenient,slightly_prob,priority,priority
455,usual,proper,incomplete,1,less_conv,convenient,slightly_prob,not_recom,not_recom
456,usual,proper,incomplete,1,less_conv,convenient,problematic,recommended,priority
457,usual,proper,incomplete,1,less_conv,convenient,problematic,priority,priority
458,usual,proper,incomplete,1,less_conv,convenient,problematic,not_recom,not_recom
459,usual,proper,incomplete,1,less_conv,inconv,nonprob,recommended,very_recom
460,usual,proper,incomplete,1,less_conv,inconv,nonprob,priority,priority
461,usual,proper,incomplete,1,less_conv,inconv,nonprob,not_recom,not_recom
462,usual,proper,incomplete,1,less_conv,inconv,slightly_prob,recommended,very_recom
463,usual,proper,incomplete,1,less_conv,inconv,slightly_prob,priority,priority
464,usual,proper,incomplete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
465,usual,proper,incomplete,1,less_conv,inconv,problematic,recommended,priority
466,usual,proper,incomplete,1,less_conv,inconv,problematic,priority,priority
467,usual,proper,incomplete,1,less_conv,inconv,problematic,not_recom,not_recom
468,usual,proper,incomplete,1,critical,convenient,nonprob,recommended,priority
469,usual,proper,incomplete,1,critical,convenient,nonprob,priority,priority
470,usual,proper,incomplete,1,critical,convenient,nonprob,not_recom,not_recom
471,usual,proper,incomplete,1,critical,convenient,slightly_prob,recommended,priority
472,usual,proper,incomplete,1,critical,convenient,slightly_prob,priority,priority
473,usual,proper,incomplete,1,critical,convenient,slightly_prob,not_recom,not_recom
474,usual,proper,incomplete,1,critical,convenient,problematic,recommended,priority
475,usual,proper,incomplete,1,critical,convenient,problematic,priority,priority
476,usual,proper,incomplete,1,critical,convenient,problematic,not_recom,not_recom
477,usual,proper,incomplete,1,critical,inconv,nonprob,recommended,priority
478,usual,proper,incomplete,1,critical,inconv,nonprob,priority,priority
479,usual,proper,incomplete,1,critical,inconv,nonprob,not_recom,not_recom
480,usual,proper,incomplete,1,critical,inconv,slightly_prob,recommended,priority
481,usual,proper,incomplete,1,critical,inconv,slightly_prob,priority,priority
482,usual,proper,incomplete,1,critical,inconv,slightly_prob,not_recom,not_recom
483,usual,proper,incomplete,1,critical,inconv,problematic,recommended,priority
484,usual,proper,incomplete,1,critical,inconv,problematic,priority,priority
485,usual,proper,incomplete,1,critical,inconv,problematic,not_recom,not_recom
486,usual,proper,incomplete,2,convenient,convenient,nonprob,recommended,very_recom
487,usual,proper,incomplete,2,convenient,convenient,nonprob,priority,priority
488,usual,proper,incomplete,2,convenient,convenient,nonprob,not_recom,not_recom
489,usual,proper,incomplete,2,convenient,convenient,slightly_prob,recommended,very_recom
490,usual,proper,incomplete,2,convenient,convenient,slightly_prob,priority,priority
491,usual,proper,incomplete,2,convenient,convenient,slightly_prob,not_recom,not_recom
492,usual,proper,incomplete,2,convenient,convenient,problematic,recommended,priority
493,usual,proper,incomplete,2,convenient,convenient,problematic,priority,priority
494,usual,proper,incomplete,2,convenient,convenient,problematic,not_recom,not_recom
495,usual,proper,incomplete,2,convenient,inconv,nonprob,recommended,priority
496,usual,proper,incomplete,2,convenient,inconv,nonprob,priority,priority
497,usual,proper,incomplete,2,convenient,inconv,nonprob,not_recom,not_recom
498,usual,proper,incomplete,2,convenient,inconv,slightly_prob,recommended,priority
499,usual,proper,incomplete,2,convenient,inconv,slightly_prob,priority,priority
500,usual,proper,incomplete,2,convenient,inconv,slightly_prob,not_recom,not_recom
501,usual,proper,incomplete,2,convenient,inconv,problematic,recommended,priority
502,usual,proper,incomplete,2,convenient,inconv,problematic,priority,priority
503,usual,proper,incomplete,2,convenient,inconv,problematic,not_recom,not_recom
504,usual,proper,incomplete,2,less_conv,convenient,nonprob,recommended,priority
505,usual,proper,incomplete,2,less_conv,convenient,nonprob,priority,priority
506,usual,proper,incomplete,2,less_conv,convenient,nonprob,not_recom,not_recom
507,usual,proper,incomplete,2,less_conv,convenient,slightly_prob,recommended,priority
508,usual,proper,incomplete,2,less_conv,convenient,slightly_prob,priority,priority
509,usual,proper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
510,usual,proper,incomplete,2,less_conv,convenient,problematic,recommended,priority
511,usual,proper,incomplete,2,less_conv,convenient,problematic,priority,priority
512,usual,proper,incomplete,2,less_conv,convenient,problematic,not_recom,not_recom
513,usual,proper,incomplete,2,less_conv,inconv,nonprob,recommended,priority
514,usual,proper,incomplete,2,less_conv,inconv,nonprob,priority,priority
515,usual,proper,incomplete,2,less_conv,inconv,nonprob,not_recom,not_recom
516,usual,proper,incomplete,2,less_conv,inconv,slightly_prob,recommended,priority
517,usual,proper,incomplete,2,less_conv,inconv,slightly_prob,priority,priority
518,usual,proper,incomplete,2,less_conv,inconv,slightly_prob,not_recom,not_recom
519,usual,proper,incomplete,2,less_conv,inconv,problematic,recommended,priority
520,usual,proper,incomplete,2,less_conv,inconv,problematic,priority,priority
521,usual,proper,incomplete,2,less_conv,inconv,problematic,not_recom,not_recom
522,usual,proper,incomplete,2,critical,convenient,nonprob,recommended,priority
523,usual,proper,incomplete,2,critical,convenient,nonprob,priority,priority
524,usual,proper,incomplete,2,critical,convenient,nonprob,not_recom,not_recom
525,usual,proper,incomplete,2,critical,convenient,slightly_prob,recommended,priority
526,usual,proper,incomplete,2,critical,convenient,slightly_prob,priority,priority
527,usual,proper,incomplete,2,critical,convenient,slightly_prob,not_recom,not_recom
528,usual,proper,incomplete,2,critical,convenient,problematic,recommended,priority
529,usual,proper,incomplete,2,critical,convenient,problematic,priority,priority
530,usual,proper,incomplete,2,critical,convenient,problematic,not_recom,not_recom
531,usual,proper,incomplete,2,critical,inconv,nonprob,recommended,priority
532,usual,proper,incomplete,2,critical,inconv,nonprob,priority,priority
533,usual,proper,incomplete,2,critical,inconv,nonprob,not_recom,not_recom
534,usual,proper,incomplete,2,critical,inconv,slightly_prob,recommended,priority
535,usual,proper,incomplete,2,critical,inconv,slightly_prob,priority,priority
536,usual,proper,incomplete,2,critical,inconv,slightly_prob,not_recom,not_recom
537,usual,proper,incomplete,2,critical,inconv,problematic,recommended,priority
538,usual,proper,incomplete,2,critical,inconv,problematic,priority,priority
539,usual,proper,incomplete,2,critical,inconv,problematic,not_recom,not_recom
540,usual,proper,incomplete,3,convenient,convenient,nonprob,recommended,very_recom
541,usual,proper,incomplete,3,convenient,convenient,nonprob,priority,priority
542,usual,proper,incomplete,3,convenient,convenient,nonprob,not_recom,not_recom
543,usual,proper,incomplete,3,convenient,convenient,slightly_prob,recommended,very_recom
544,usual,proper,incomplete,3,convenient,convenient,slightly_prob,priority,priority
545,usual,proper,incomplete,3,convenient,convenient,slightly_prob,not_recom,not_recom
546,usual,proper,incomplete,3,convenient,convenient,problematic,recommended,priority
547,usual,proper,incomplete,3,convenient,convenient,problematic,priority,priority
548,usual,proper,incomplete,3,convenient,convenient,problematic,not_recom,not_recom
549,usual,proper,incomplete,3,convenient,inconv,nonprob,recommended,priority
550,usual,proper,incomplete,3,convenient,inconv,nonprob,priority,priority
551,usual,proper,incomplete,3,convenient,inconv,nonprob,not_recom,not_recom
552,usual,proper,incomplete,3,convenient,inconv,slightly_prob,recommended,priority
553,usual,proper,incomplete,3,convenient,inconv,slightly_prob,priority,priority
554,usual,proper,incomplete,3,convenient,inconv,slightly_prob,not_recom,not_recom
555,usual,proper,incomplete,3,convenient,inconv,problematic,recommended,priority
556,usual,proper,incomplete,3,convenient,inconv,problematic,priority,priority
557,usual,proper,incomplete,3,convenient,inconv,problematic,not_recom,not_recom
558,usual,proper,incomplete,3,less_conv,convenient,nonprob,recommended,priority
559,usual,proper,incomplete,3,less_conv,convenient,nonprob,priority,priority
560,usual,proper,incomplete,3,less_conv,convenient,nonprob,not_recom,not_recom
561,usual,proper,incomplete,3,less_conv,convenient,slightly_prob,recommended,priority
562,usual,proper,incomplete,3,less_conv,convenient,slightly_prob,priority,priority
563,usual,proper,incomplete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
564,usual,proper,incomplete,3,less_conv,convenient,problematic,recommended,priority
565,usual,proper,incomplete,3,less_conv,convenient,problematic,priority,priority
