,Choral ID,Event number,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Bass,Meter,Chord label
257,000306b_,14, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_M
258,000306b_,15, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M
259,000306b_,16, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,A,2, B_M
260,000306b_,17, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,5, E_M
261,000306b_,18, NO, NO, NO, NO,YES, NO, NO, NO,YES,YES, NO,YES,A,2, E_M
262,000306b_,19, NO, NO, NO,YES, NO, NO,YES, NO,YES,YES, NO, NO,G#,3, D#d
263,000306b_,20, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,F#,2, D#d
264,000306b_,21, NO, NO, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES,E,4, B_M
265,000306b_,22, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, B_M
266,000306b_,23, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3, E_M
267,000306b_,24, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,A,2, E_M
268,000306b_,25, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,B,5, E_M
269,000306b_,26, NO, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO,YES,B,2, E_M
270,000306b_,27, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M
271,000306b_,28, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,2, B_M
272,000306b_,29, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,4, E_M
273,000306b_,30, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3, E_M
274,000306b_,31, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M
275,000306b_,32, NO,YES, NO, NO, NO, NO,YES, NO,YES,YES, NO, NO,G#,2, A_M
276,000306b_,33, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO, NO,F#,3, C#M
277,000306b_,34, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,F,2, C#M
278,000306b_,35, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4, F#m
279,000306b_,36, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2, F#m7
280,000306b_,37, NO,YES,YES, NO,YES, NO, NO, NO, NO, NO,YES, NO,D,3, A#d
281,000306b_,38, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO,C#,2, A#d
282,000306b_,39, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5, B_m
283,000306b_,40, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES,B,2, B_m
284,000306b_,41, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,3, A_M
285,000306b_,42, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, A_M
286,000306b_,43, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,4, E_M
287,000306b_,44, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, F#m
288,000306b_,45, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,5, E_M
289,000306b_,46, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES,G#,2, E_M
290,000306b_,47, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
291,000306b_,48, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,A,2, A_M
292,000306b_,49, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,4, E_M
293,000306b_,50, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2, E_M
294,000306b_,51, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, F#m
295,000306b_,52, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,E,2, F#m
296,000306b_,53, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,D#,5, B_M
297,000306b_,54, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,D#,2, B_M
298,000306b_,55, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO, NO,E,3, E_M7
299,000306b_,56, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
300,000408b_,1, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3, E_m
301,000408b_,2, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2, E_m
302,000408b_,3, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,5, F#M
303,000408b_,4, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,E,2, F#M
304,000408b_,5, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,D,3, B_m
305,000408b_,6, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,C#,2, F#M
306,000408b_,7, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_m
307,000408b_,8, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,A#,3, F#M7
308,000408b_,9, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5, B_m
309,000408b_,10, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,3, F#M
310,000408b_,11, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,F#,2, F#M
311,000408b_,12, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_M
312,000408b_,13, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,D#,3, B_M
313,000408b_,14, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
314,000408b_,15,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,2, E_m
315,000408b_,16, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,3, D_M
316,000408b_,17, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,2, D_M
317,000408b_,18, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
318,000408b_,19, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, B_M7
319,000408b_,20, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,E,3, E_m
320,000408b_,21, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2, E_m
321,000408b_,22,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,A,5, A_m6
322,000408b_,23,YES, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES,B,2, A_m6
323,000408b_,24,YES, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,C,1, A_m6
324,000408b_,25, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M
325,000408b_,26, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,2, B_M
326,000408b_,27, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,4, E_m
327,000408b_,28, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3, E_m
328,000408b_,29, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2, E_m
329,000408b_,30, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,5, F#M
330,000408b_,31, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,E,2, F#M
331,000408b_,32, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,D,3, B_m
332,000408b_,33, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,C#,2, F#M
333,000408b_,34, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_m
334,000408b_,35, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,A#,3, F#M7
335,000408b_,36, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5, B_m
336,000408b_,37, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,3, F#M
337,000408b_,38, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,F#,2, F#M
338,000408b_,39, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_M
339,000408b_,40, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,D#,3, B_M
340,000408b_,41, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
341,000408b_,42,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,2, E_m
342,000408b_,43, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,3, D_M
343,000408b_,44, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,2, D_M
344,000408b_,45, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
345,000408b_,46, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, B_M7
346,000408b_,47, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,E,3, E_m
347,000408b_,48, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2, E_m
348,000408b_,49,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,A,5, A_m6
349,000408b_,50,YES, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES,B,2, A_m6
350,000408b_,51,YES, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,C,1, A_m6
351,000408b_,52, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M
352,000408b_,53, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,2, B_M
353,000408b_,54, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,4, E_m
354,000408b_,55, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
355,000408b_,56, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES,E,2, E_m
356,000408b_,57, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3, E_m
357,000408b_,58, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,D,2, E_m
358,000408b_,59,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C,4, A_m
359,000408b_,60, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,B,2, A_m
360,000408b_,61,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_m
361,000408b_,62,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,A,2, B_M7
362,000408b_,63, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
363,000408b_,64, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
364,000408b_,65, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
365,000408b_,66, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
366,000408b_,67, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, G_M
367,000408b_,68, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
368,000408b_,69, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D#d
369,000408b_,70, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,4, E_M
370,000408b_,71, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,2, E_M
371,000408b_,72, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,A#,3, F#M
372,000408b_,73, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,A#,2, F#M
373,000408b_,74, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5, B_m
374,000408b_,75, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,3, F#M
375,000408b_,76, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,F#,2, F#M
376,000408b_,77, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_m
377,000408b_,78, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,3, C#d
378,000408b_,79, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
379,000408b_,80, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
380,000408b_,81, NO,YES,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,G,2, G_M
381,000408b_,82, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,4, G_M
382,000408b_,83,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,C,2, G_M
383,000408b_,84, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
384,000408b_,85,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
385,000408b_,86, NO, NO, NO, NO,YES, NO,YES,YES, NO, NO, NO,YES,E,5, E_m
386,000408b_,87, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,2, E_m
387,000408b_,88, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES,B,3, B_M7
388,000408b_,89, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,2, B_M7
389,000408b_,90,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4, C_M
390,000408b_,91, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5, G_M
391,000408b_,92, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, G_M
392,000408b_,93, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,D#,3, B_M7
393,000408b_,94, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,D#,2, B_M7
394,000408b_,95, NO, NO, NO, NO,YES, NO,YES,YES, NO, NO, NO,YES,E,4, E_m
395,000408b_,96, NO, NO, NO,YES,YES, NO, NO,YES, NO, NO, NO,YES,E,2, E_m
396,000408b_,97,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3, C_M
397,000408b_,98,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,A,5, A_m6
398,000408b_,99, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M
399,000408b_,100, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,2, B_M7
400,000408b_,101, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,4, E_M
401,000507b_,1, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
402,000507b_,2,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,C,5, C_m
403,000507b_,3,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,Bb,2, C_m
404,000507b_,4,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_m
405,000507b_,5,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, A_m
406,000507b_,6, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,4, G_m
407,000507b_,7, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,F,2, G_m
408,000507b_,8,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,3, C_m
409,000507b_,9, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
410,000507b_,10,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C,3, D_M7
411,000507b_,11, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,5, G_m
412,000507b_,12,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,3, A_m7
413,000507b_,13,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, A_m7
414,000507b_,14, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,4, G_m
415,000507b_,15,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,C,3, A_d
416,000507b_,16, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5, D_M
417,000507b_,17, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
418,000507b_,18, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
419,000507b_,19,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
420,000507b_,20,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,Eb,2, F_M
421,000507b_,21, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,4, BbM
422,000507b_,22,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,C,2, BbM
423,000507b_,23, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3, BbM
424,000507b_,24,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,5, C_m7
425,000507b_,25,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
426,000507b_,26,YES, NO, NO,YES, NO,YES, NO,YES, NO, NO, NO, NO,F,2, F_M
427,000507b_,27, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4, D_M
428,000507b_,28, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
429,000507b_,29, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
430,000507b_,30,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3, F_M
431,000507b_,31,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,A,2, F_M
432,000507b_,32, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
433,000507b_,33,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,2, BbM
434,000507b_,34, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
435,000507b_,35, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,F,2, G_m
436,000507b_,36,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,5, C_m
437,000507b_,37,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
438,000507b_,38,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,F,2, F_M
439,000507b_,39, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
440,000507b_,40, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3, BbM
441,000507b_,41,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,5, F_M
442,000507b_,42, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3, BbM
443,000507b_,43, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,2, BbM
444,000507b_,44, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4, D_M
445,000507b_,45,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,G,2, D_M
446,000507b_,46, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,F,3, G_m
447,000507b_,47, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,Eb,2, G_m
448,000507b_,48,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,Eb,5, C_M7
449,000507b_,49,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES, NO, NO,C,2, C_M7
450,000507b_,50,YES, NO, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO,C,3, C_M7
451,000507b_,51,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,F,2, C_M7
452,000507b_,52,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4, F_M
453,000507b_,53,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
454,000507b_,54,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,Bb,2, F_M
455,000507b_,55, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,YES, NO,C,5, BbM
456,000507b_,56,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,3, D_M7
457,000507b_,57,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,Eb,2, D_M7
458,000507b_,58, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,4, G_m6
459,000507b_,59, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,D,2, G_m6
460,000507b_,60,YES, NO,YES,YES, NO, NO, NO,YES, NO, NO, NO, NO,C,3, C_m
461,000507b_,61,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,C,2, C_m
462,000507b_,62, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,D,5, D_M4
463,000507b_,63,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,D,2, D_M4
464,000507b_,64, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,YES, NO,D,1, D_M4
465,000507b_,65,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M7
466,000507b_,66, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
467,000606b_,1, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
468,000606b_,2,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,G,2, G_m
469,000606b_,3, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
470,000606b_,4, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,G,2, G_m7
471,000606b_,5,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,C,3, C_m
472,000606b_,6,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,C,2, C_m7
473,000606b_,7, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
474,000606b_,8,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C,2, D_M7
475,000606b_,9, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,3, G_m
476,000606b_,10,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, D_M7
477,000606b_,11, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,4, G_m
478,000606b_,12,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,C,2, C_m7
479,000606b_,13, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
480,000606b_,14, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
481,000606b_,15, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
482,000606b_,16, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
483,000606b_,17,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,4, F_M
484,000606b_,18,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,2, F_M
485,000606b_,19,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
486,000606b_,20, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
487,000606b_,21, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,A,2, BbM
488,000606b_,22, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
489,000606b_,23, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,F,2, G_m7
490,000606b_,24,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,5, C_m
491,000606b_,25,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,D,2, C_m
492,000606b_,26,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,Eb,3, C_m
493,000606b_,27,YES, NO,YES,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,2, C_m
494,000606b_,28,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,1, C_m
495,000606b_,29, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
496,000606b_,30, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
497,000606b_,31,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,C,4, C_m
498,000606b_,32,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,C,2, C_m
499,000606b_,33, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3, BbM
500,000606b_,34, NO, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO,Bb,2, BbM
501,000606b_,35,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,5, F_M
502,000606b_,36,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,A,2, F_M
503,000606b_,37, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3, BbM
504,000606b_,38,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,F,4, F_M7
505,000606b_,39, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,F,2, F_M7
506,000606b_,40,YES, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO,F,3, F_M7
507,000606b_,41,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,2, F_M7
508,000606b_,42, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
509,000606b_,43, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
510,000606b_,44, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
511,000606b_,45, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,2, G_m
512,000606b_,46,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,3, A_m
513,000606b_,47,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, D_M7
514,000606b_,48, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,4, G_m
515,000606b_,49,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,C,2, G_m
