,location,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
975,O06,5-25-2016 10:26:14,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
976,O06,5-25-2016 10:26:01,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200
977,O06,5-25-2016 10:25:59,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200
978,O06,5-25-2016 10:25:54,-200,-200,-200,-81,-200,-77,-200,-200,-200,-200,-200,-200,-200
979,O06,5-25-2016 10:25:52,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
980,P06,5-25-2016 10:25:34,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
981,P06,5-25-2016 10:25:31,-200,-200,-200,-81,-200,-77,-200,-200,-200,-200,-200,-200,-200
982,P06,5-25-2016 10:25:15,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
983,P06,5-25-2016 10:25:08,-200,-200,-200,-80,-200,-80,-200,-200,-200,-200,-200,-200,-200
984,Q06,5-25-2016 10:24:41,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
985,Q06,5-25-2016 10:24:39,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
986,R06,5-25-2016 10:23:46,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200
987,R06,5-25-2016 10:23:44,-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200
988,R06,5-25-2016 10:23:35,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200
989,S06,5-25-2016 10:23:25,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
990,S06,5-25-2016 10:23:24,-200,-200,-200,-77,-200,-200,-82,-200,-200,-200,-200,-200,-200
991,S06,5-25-2016 10:23:17,-200,-200,-200,-82,-200,-200,-78,-200,-200,-200,-200,-200,-200
992,S06,5-25-2016 10:23:16,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200
993,S06,5-25-2016 10:23:10,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
994,S06,5-25-2016 10:23:09,-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200
995,U05,5-25-2016 10:22:03,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
996,U05,5-25-2016 10:22:02,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
997,U05,5-25-2016 10:21:57,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
998,U05,5-25-2016 10:21:55,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
999,T05,5-25-2016 10:21:33,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
1000,T05,5-25-2016 10:21:28,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
1001,T05,5-25-2016 10:21:25,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200
1002,T05,5-25-2016 10:21:16,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
1003,T05,5-25-2016 10:21:03,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
1004,S05,5-25-2016 10:20:48,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
1005,S05,5-25-2016 10:20:25,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200
1006,S05,5-25-2016 10:20:23,-200,-200,-200,-65,-200,-200,-82,-200,-200,-200,-200,-200,-200
1007,S05,5-25-2016 10:20:05,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
1008,S05,5-25-2016 10:20:03,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
1009,S05,5-25-2016 10:19:53,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
1010,S05,5-25-2016 10:19:51,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
1011,R05,5-25-2016 10:19:28,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
1012,R05,5-25-2016 10:19:26,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
1013,R05,5-25-2016 10:19:18,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
1014,R05,5-25-2016 10:19:16,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
1015,R05,5-25-2016 10:19:05,-200,-200,-200,-77,-200,-200,-81,-200,-200,-200,-200,-200,-200
1016,R05,5-25-2016 10:19:02,-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200
1017,R05,5-25-2016 10:18:44,-200,-200,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200
1018,R05,5-25-2016 10:18:42,-200,-200,-200,-70,-200,-200,-81,-200,-200,-200,-200,-200,-200
1019,Q05,5-25-2016 10:18:15,-200,-81,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
1020,Q05,5-25-2016 10:18:13,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
1021,Q05,5-25-2016 10:18:00,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
1022,Q05,5-25-2016 10:17:58,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
1023,Q05,5-25-2016 10:17:55,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
1024,Q05,5-25-2016 10:17:53,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
1025,Q05,5-25-2016 10:17:42,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
1026,Q05,5-25-2016 10:17:39,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
1027,Q05,5-25-2016 10:17:26,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
1028,Q05,5-25-2016 10:17:23,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
1029,Q05,5-25-2016 10:17:14,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
1030,Q05,5-25-2016 10:17:11,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
1031,P05,5-25-2016 10:16:51,-200,-200,-200,-79,-200,-76,-200,-200,-200,-200,-200,-200,-200
1032,P05,5-25-2016 10:16:48,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
1033,P05,5-25-2016 10:16:25,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
1034,P05,5-25-2016 10:16:22,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
1035,P05,5-25-2016 10:16:19,-200,-200,-200,-80,-200,-80,-200,-200,-200,-200,-200,-200,-200
1036,P05,5-25-2016 10:16:16,-200,-200,-200,-76,-200,-79,-200,-200,-200,-200,-200,-200,-200
1037,O05,5-25-2016 10:16:03,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
1038,O05,5-25-2016 10:15:56,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
1039,O05,5-25-2016 10:15:39,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
1040,O05,5-25-2016 10:15:37,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
1041,O05,5-25-2016 10:15:33,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
1042,O05,5-25-2016 10:15:32,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
1043,O05,5-25-2016 10:15:25,-200,-200,-200,-77,-200,-75,-200,-200,-200,-200,-200,-200,-200
1044,O05,5-25-2016 10:15:24,-200,-200,-200,-80,-200,-74,-200,-200,-200,-200,-200,-200,-200
1045,O05,5-25-2016 10:15:13,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
1046,O05,5-25-2016 10:15:09,-200,-200,-200,-73,-200,-80,-200,-200,-200,-200,-200,-200,-200
1047,O05,5-25-2016 10:15:02,-200,-200,-200,-79,-200,-78,-200,-200,-200,-200,-200,-200,-200
1048,O05,5-25-2016 10:15:00,-200,-200,-200,-80,-200,-77,-200,-200,-200,-200,-200,-200,-200
1049,N05,5-25-2016 10:14:41,-200,-200,-200,-79,-82,-200,-200,-200,-200,-200,-200,-200,-200
1050,N05,5-25-2016 10:14:30,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
1051,N05,5-25-2016 10:14:27,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
1052,N05,5-25-2016 10:14:21,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
1053,N05,5-25-2016 10:14:19,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
1054,N05,5-25-2016 10:14:08,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
1055,M05,5-25-2016 10:13:31,-200,-200,-200,-77,-200,-78,-200,-200,-200,-200,-200,-200,-200
1056,M05,5-25-2016 10:13:26,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
1057,M05,5-25-2016 10:13:24,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
1058,M05,5-25-2016 10:13:17,-200,-81,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
1059,M05,5-25-2016 10:13:15,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
1060,L05,5-25-2016 10:12:50,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1061,L05,5-25-2016 10:12:31,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1062,L05,5-25-2016 10:12:30,-200,-77,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
1063,L05,5-25-2016 10:12:25,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
1064,L05,5-25-2016 10:12:24,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
1065,K05,5-25-2016 10:12:10,-200,-81,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
1066,K05,5-25-2016 10:12:06,-200,-78,-200,-78,-200,-77,-200,-200,-200,-200,-200,-200,-200
1067,K05,5-25-2016 10:11:58,-200,-80,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200
1068,K05,5-25-2016 10:11:55,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1069,K05,5-25-2016 10:11:51,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1070,K05,5-25-2016 10:11:49,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1071,K05,5-25-2016 10:11:34,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1072,K05,5-25-2016 10:11:30,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1073,K05,5-25-2016 10:11:27,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1074,J05,5-25-2016 10:11:10,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1075,J05,5-25-2016 10:11:07,-200,-67,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200
1076,J05,5-25-2016 10:10:55,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1077,J05,5-25-2016 10:10:52,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1078,J05,5-25-2016 10:10:43,-200,-65,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200
1079,J05,5-25-2016 10:10:40,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1080,I05,5-25-2016 10:10:24,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1081,I05,5-25-2016 10:10:22,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1082,I05,5-25-2016 10:10:10,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1083,I05,5-25-2016 10:10:07,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1084,I05,5-25-2016 10:09:55,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1085,I05,5-25-2016 10:09:47,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1086,I04,4-20-2016 10:31:00,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1087,I04,4-20-2016 10:30:05,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1088,I04,4-20-2016 10:29:56,-200,-70,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1089,I04,4-20-2016 10:29:54,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1090,I04,4-20-2016 10:29:45,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1091,I04,4-20-2016 10:29:44,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1092,J04,4-20-2016 10:29:29,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1093,J04,4-20-2016 10:29:27,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1094,J04,4-20-2016 10:29:05,-200,-76,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1095,J04,4-20-2016 10:29:02,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1096,J04,4-20-2016 10:28:47,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1097,J04,4-20-2016 10:28:45,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1098,J04,4-20-2016 10:28:40,-200,-70,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1099,J04,4-20-2016 10:28:38,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1100,K04,4-20-2016 10:28:25,-200,-66,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1101,K04,4-20-2016 10:28:21,-200,-66,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1102,K04,4-20-2016 10:28:15,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1103,K04,4-20-2016 10:28:12,-200,-68,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1104,K04,4-20-2016 10:28:08,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1105,K04,4-20-2016 10:28:05,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1106,K04,4-20-2016 10:28:00,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1107,K04,4-20-2016 10:27:57,-200,-62,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1108,K04,4-20-2016 10:27:51,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1109,K04,4-20-2016 10:27:49,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1110,K04,4-20-2016 10:27:44,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1111,K04,4-20-2016 10:27:42,-200,-67,-81,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
1112,L04,4-20-2016 10:27:31,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1113,L04,4-20-2016 10:27:29,-200,-70,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
1114,L04,4-20-2016 10:27:26,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1115,L04,4-20-2016 10:27:23,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1116,L04,4-20-2016 10:27:19,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1117,L04,4-20-2016 10:27:17,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1118,L04,4-20-2016 10:27:14,-200,-71,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1119,L04,4-20-2016 10:27:12,-200,-72,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1120,M04,4-20-2016 10:27:02,-200,-72,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1121,M04,4-20-2016 10:27:01,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1122,M04,4-20-2016 10:26:57,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1123,M04,4-20-2016 10:26:55,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1124,M04,4-20-2016 10:26:45,-200,-81,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1125,M04,4-20-2016 10:26:44,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1126,M04,4-20-2016 10:26:36,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1127,M04,4-20-2016 10:26:35,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1128,M04,4-20-2016 10:26:30,-200,-71,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1129,M04,4-20-2016 10:26:28,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1130,N04,4-20-2016 10:26:20,-200,-75,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1131,N04,4-20-2016 10:26:17,-200,-76,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1132,N04,4-20-2016 10:26:11,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1133,N04,4-20-2016 10:26:02,-200,-81,-60,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
1134,N04,4-20-2016 10:26:01,-200,-81,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1135,O04,4-20-2016 10:25:48,-200,-77,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1136,O04,4-20-2016 10:25:47,-200,-77,-63,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
1137,O04,4-20-2016 10:25:42,-200,-73,-56,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
1138,O04,4-20-2016 10:25:41,-200,-77,-62,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
1139,O04,4-20-2016 10:25:38,-200,-81,-61,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200
1140,O04,4-20-2016 10:25:36,-200,-77,-66,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
1141,O04,4-20-2016 10:25:29,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1142,O04,4-20-2016 10:25:27,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1143,O04,4-20-2016 10:25:07,-200,-80,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1144,O04,4-20-2016 10:25:04,-200,-77,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1145,O04,4-20-2016 10:25:02,-200,-78,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1146,O04,4-20-2016 10:24:59,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1147,P04,4-20-2016 10:24:40,-200,-80,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1148,P04,4-20-2016 10:24:38,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1149,P04,4-20-2016 10:24:28,-200,-81,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1150,P04,4-20-2016 10:24:25,-200,-80,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1151,P04,4-20-2016 10:24:11,-200,-200,-74,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200
1152,P04,4-20-2016 10:24:07,-200,-200,-66,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
1153,P04,4-20-2016 10:24:00,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1154,P04,4-20-2016 10:23:58,-200,-81,-75,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
1155,P04,4-20-2016 10:23:54,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1156,Q04,4-20-2016 10:23:45,-200,-200,-72,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
1157,Q04,4-20-2016 10:23:42,-200,-78,-71,-81,-200,-200,-80,-200,-200,-200,-200,-200,-200
1158,Q04,4-20-2016 10:23:34,-200,-79,-72,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200
1159,Q04,4-20-2016 10:23:32,-200,-200,-74,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200
1160,Q04,4-20-2016 10:23:17,-200,-79,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1161,Q04,4-20-2016 10:23:15,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1162,Q04,4-20-2016 10:23:02,-200,-79,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
1163,Q04,4-20-2016 10:23:00,-200,-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
1164,Q04,4-20-2016 10:22:51,-200,-200,-74,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
1165,Q04,4-20-2016 10:22:49,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1166,R04,4-20-2016 10:22:35,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
1167,R04,4-20-2016 10:22:33,-200,-200,-75,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
1168,R04,4-20-2016 10:22:28,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
1169,R04,4-20-2016 10:22:25,-200,-200,-79,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
1170,R04,4-20-2016 10:22:24,-200,-200,-80,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
1171,S04,4-20-2016 10:22:15,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,-200
1172,S04,4-20-2016 10:22:14,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200
1173,S04,4-20-2016 10:21:58,-200,-200,-79,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200
1174,S04,4-20-2016 10:21:56,-200,-200,-80,-62,-200,-200,-200,-200,-200,-200,-200,-200,-200
1175,S04,4-20-2016 10:21:50,-200,-200,-200,-59,-200,-200,-200,-200,-200,-200,-200,-200,-200
1176,S04,4-20-2016 10:21:48,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,-200
1177,T04,4-20-2016 10:21:19,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
1178,T04,4-20-2016 10:21:18,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
1179,T04,4-20-2016 10:20:49,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
1180,T04,4-20-2016 10:20:46,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
1181,T04,4-20-2016 10:20:35,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200
1182,T04,4-20-2016 10:20:33,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
1183,U04,4-20-2016 10:20:22,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
1184,U04,4-20-2016 10:20:18,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
1185,U04,4-20-2016 10:20:14,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
1186,U04,4-20-2016 10:20:13,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
1187,U04,4-20-2016 10:20:02,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
1188,U04,4-20-2016 10:20:00,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
1189,U04,4-20-2016 10:19:58,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
1190,U03,4-20-2016 10:19:05,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
1191,U03,4-20-2016 10:19:03,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
1192,U03,4-20-2016 10:18:53,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
1193,U03,4-20-2016 10:18:45,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
1194,U03,4-20-2016 10:18:42,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
1195,U03,4-20-2016 10:18:40,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
1196,U03,4-20-2016 10:18:34,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
1197,T03,4-20-2016 10:18:20,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
1198,T03,4-20-2016 10:18:18,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
1199,T03,4-20-2016 10:18:11,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
1200,S03,4-20-2016 10:17:53,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
1201,S03,4-20-2016 10:17:50,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
1202,S03,4-20-2016 10:17:37,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
1203,S03,4-20-2016 10:17:34,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
1204,S03,4-20-2016 10:17:28,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
1205,S03,4-20-2016 10:17:26,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
1206,S03,4-20-2016 10:17:19,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
1207,S03,4-20-2016 10:17:17,-200,-200,-200,-69,-200,-200,-79,-200,-200,-200,-200,-200,-200
1208,S03,4-20-2016 10:17:14,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200
1209,S03,4-20-2016 10:17:12,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200
1210,R03,4-20-2016 10:17:00,-200,-200,-200,-75,-200,-200,-78,-200,-200,-200,-200,-200,-200
1211,R03,4-20-2016 10:16:52,-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200
1212,R03,4-20-2016 10:16:42,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
1213,R03,4-20-2016 10:16:39,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
1214,R03,4-20-2016 10:16:36,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
