,quarter,stock,date,open,high,low,close,volume,percent_change_price,percent_change_volume_over_last_wk,previous_weeks_volume,next_weeks_open,next_weeks_close,percent_change_next_weeks_price,days_to_next_dividend,percent_return_next_dividend
671,2,PG,6/24/2011,$64.51,$65.29,$62.44,$62.59,53025186,-2.97628,13.15388311,46861128.0,$62.76,$64.27,2.40599,26,0.8467809999999999
672,2,T,4/1/2011,$29.02,$30.97,$28.90,$30.62,384284485,5.51344,127.24565349999999,169105318.0,$30.74,$30.71,-0.0975927,5,1.40431
673,2,T,4/8/2011,$30.74,$31.00,$29.99,$30.71,148206324,-0.0975927,-61.43317522,384284485.0,$30.75,$30.65,-0.325203,89,1.4002
674,2,T,4/15/2011,$30.75,$30.84,$30.01,$30.65,108080405,-0.325203,-27.07436357,148206324.0,$30.42,$30.68,0.854701,82,1.4029399999999999
675,2,T,4/21/2011,$30.42,$30.68,$29.91,$30.68,76563904,0.854701,-29.16023584,108080405.0,$30.67,$31.12,1.46723,76,1.4015600000000001
676,2,T,4/29/2011,$30.67,$31.82,$30.43,$31.12,112339712,1.46723,46.72672909,76563904.0,$31.60,$31.26,-1.07595,68,1.38175
677,2,T,5/6/2011,$31.60,$31.94,$31.03,$31.26,156030184,-1.07595,38.89138687,112339712.0,$31.20,$31.41,0.673077,61,1.3755600000000001
678,2,T,5/13/2011,$31.20,$31.79,$31.05,$31.41,92523592,0.673077,-40.70147863,156030184.0,$31.32,$31.32,0.0,54,1.36899
679,2,T,5/20/2011,$31.32,$31.77,$30.90,$31.32,102539987,0.0,10.82577404,92523592.0,$31.00,$31.29,0.935484,47,1.3729200000000001
680,2,T,5/27/2011,$31.00,$31.30,$30.92,$31.29,73854767,0.935484,-27.97466709,102539987.0,$31.48,$30.65,-2.63659,40,1.37424
681,2,T,6/3/2011,$31.48,$31.65,$30.52,$30.65,85085937,-2.63659,15.20710234,73854767.0,$30.55,$30.34,-0.687398,33,1.4029399999999999
682,2,T,6/10/2011,$30.55,$30.61,$30.11,$30.34,95255686,-0.687398,11.9523265,85085937.0,$30.28,$30.77,1.6182299999999998,26,1.41727
683,2,T,6/17/2011,$30.28,$30.95,$30.17,$30.77,114504788,1.6182299999999998,20.20782465,95255686.0,$30.66,$30.44,-0.717547,19,1.39747
684,2,T,6/24/2011,$30.66,$31.33,$30.29,$30.44,116043866,-0.717547,1.344116719,114504788.0,$30.65,$31.68,3.3605199999999997,12,1.4126100000000001
685,2,TRV,4/1/2011,$59.09,$60.01,$58.37,$59.71,16608737,1.04925,17.56965399,14126721.0,$59.83,$59.58,-0.41785100000000003,68,0.686652
686,2,TRV,4/8/2011,$59.83,$60.00,$59.11,$59.58,12307164,-0.41785100000000003,-25.89945882,16608737.0,$59.85,$59.80,-0.0835422,61,0.68815
687,2,TRV,4/15/2011,$59.85,$60.85,$59.00,$59.80,15459751,-0.0835422,25.61586894,12307164.0,$59.32,$61.32,3.37154,54,0.685619
688,2,TRV,4/21/2011,$59.32,$61.32,$58.07,$61.32,10135730,3.37154,-34.43794793,15459751.0,$61.32,$63.28,3.19635,48,0.668624
689,2,TRV,4/29/2011,$61.32,$63.37,$60.91,$63.28,16046782,3.19635,58.318956799999995,10135730.0,$63.56,$63.43,-0.204531,40,0.647914
690,2,TRV,5/6/2011,$63.56,$64.17,$62.85,$63.43,14335889,-0.204531,-10.66190717,16046782.0,$63.23,$62.33,-1.4233799999999999,33,0.646382
691,2,TRV,5/13/2011,$63.23,$64.09,$62.18,$62.33,14388418,-1.4233799999999999,0.36641606299999996,14335889.0,$62.52,$62.25,-0.43186199999999997,26,0.6577890000000001
692,2,TRV,5/20/2011,$62.52,$63.11,$62.13,$62.25,11795580,-0.43186199999999997,-18.02031328,14388418.0,$61.74,$61.52,-0.356333,19,0.6586350000000001
693,2,TRV,5/27/2011,$61.74,$62.00,$60.36,$61.52,12344531,-0.356333,4.653870348,11795580.0,$61.95,$61.18,-1.24294,12,0.66645
694,2,TRV,6/3/2011,$61.95,$62.25,$60.59,$61.18,13535632,-1.24294,9.648815334,12344531.0,$61.35,$59.21,-3.4881800000000003,5,0.670154
695,2,TRV,6/10/2011,$61.35,$61.68,$58.71,$59.21,18091902,-3.4881800000000003,33.66130226,13535632.0,$59.12,$57.92,-2.02977,89,0.692451
696,2,TRV,6/17/2011,$59.12,$59.32,$57.36,$57.92,20647583,-2.02977,14.1261046,18091902.0,$57.57,$56.68,-1.5459399999999999,82,0.707873
697,2,TRV,6/24/2011,$57.57,$58.28,$56.12,$56.68,20959450,-1.5459399999999999,1.5104286059999998,20647583.0,$56.83,$59.11,4.01197,75,0.723359
698,2,UTX,4/1/2011,$83.75,$85.95,$83.26,$85.32,16314122,1.87463,-14.28385283,19032729.0,$85.66,$84.81,-0.992295,47,0.562588
699,2,UTX,4/8/2011,$85.66,$86.00,$84.18,$84.81,11690792,-0.992295,-28.339434999999998,16314122.0,$85.00,$83.45,-1.8235299999999999,40,0.565971
700,2,UTX,4/15/2011,$85.00,$85.56,$82.70,$83.45,17017620,-1.8235299999999999,45.56430394,11690792.0,$82.60,$87.10,5.44794,33,0.575195
701,2,UTX,4/21/2011,$82.60,$87.10,$81.10,$87.10,16859647,5.44794,-0.928290795,17017620.0,$87.00,$89.58,2.96552,27,0.551091
702,2,UTX,4/29/2011,$87.00,$89.80,$86.29,$89.58,20800024,2.96552,23.37164592,16859647.0,$90.03,$89.21,-0.9108069999999999,19,0.535834
703,2,UTX,5/6/2011,$90.03,$90.67,$85.80,$89.21,21797524,-0.9108069999999999,4.795667543,20800024.0,$88.88,$88.98,0.11251099999999999,12,0.5380560000000001
704,2,UTX,5/13/2011,$88.88,$90.18,$88.35,$88.98,17420630,0.11251099999999999,-20.07977603,21797524.0,$88.46,$87.50,-1.08524,5,0.539447
705,2,UTX,5/20/2011,$88.46,$89.25,$86.65,$87.50,22021867,-1.08524,26.41257521,17420630.0,$86.41,$86.33,-0.0925819,89,0.548571
706,2,UTX,5/27/2011,$86.41,$86.72,$85.21,$86.33,15097865,-0.0925819,-31.44148496,22021867.0,$87.00,$83.24,-4.32184,82,0.556006
707,2,UTX,6/3/2011,$87.00,$87.79,$82.43,$83.24,21179642,-4.32184,40.28236443,15097865.0,$82.93,$82.70,-0.27734200000000003,75,0.576646
708,2,UTX,6/10/2011,$82.93,$84.52,$82.60,$82.70,20109892,-0.27734200000000003,-5.050840803,21179642.0,$82.92,$84.57,1.98987,68,0.580411
709,2,UTX,6/17/2011,$82.92,$85.26,$82.52,$84.57,22074891,1.98987,9.771305584,20109892.0,$84.36,$84.33,-0.0355619,61,0.567577
710,2,UTX,6/24/2011,$84.36,$86.21,$83.69,$84.33,20775217,-0.0355619,-5.88756701,22074891.0,$84.01,$90.13,7.28485,54,0.569192
711,2,VZ,4/1/2011,$37.44,$38.95,$37.42,$38.47,96766651,2.75107,21.55977938,79604168.0,$38.53,$37.72,-2.10226,5,1.27372
712,2,VZ,4/8/2011,$38.53,$38.70,$37.26,$37.72,62429599,-2.10226,-35.48438604,96766651.0,$37.75,$37.85,0.264901,89,1.29905
713,2,VZ,4/15/2011,$37.75,$38.00,$37.34,$37.85,55355691,0.264901,-11.33101624,62429599.0,$37.60,$36.91,-1.8351099999999998,82,1.2945799999999998
714,2,VZ,4/21/2011,$37.60,$38.00,$36.91,$36.91,37735134,-1.8351099999999998,-31.83151846,55355691.0,$37.07,$37.78,1.9153,76,1.32755
715,2,VZ,4/29/2011,$37.07,$38.42,$36.82,$37.78,68330713,1.9153,81.07982073,37735134.0,$38.33,$37.28,-2.73937,68,1.29698
716,2,VZ,5/6/2011,$38.33,$38.33,$36.90,$37.28,84281362,-2.73937,23.3433083,68330713.0,$37.28,$37.26,-0.0536481,61,1.3143799999999999
717,2,VZ,5/13/2011,$37.28,$37.68,$36.95,$37.26,50917728,-0.0536481,-39.58601666,84281362.0,$37.26,$37.15,-0.295223,54,1.31508
718,2,VZ,5/20/2011,$37.26,$37.41,$36.80,$37.15,53263954,-0.295223,4.607876455,50917728.0,$36.75,$36.67,-0.217687,47,1.3189799999999998
719,2,VZ,5/27/2011,$36.75,$37.03,$36.24,$36.67,43400125,-0.217687,-18.51876975,53263954.0,$36.91,$35.63,-3.46789,40,1.3362399999999999
720,2,VZ,6/3/2011,$36.91,$36.99,$35.60,$35.63,50174214,-3.46789,15.60845504,43400125.0,$35.57,$35.19,-1.0683200000000002,33,1.37525
721,2,VZ,6/10/2011,$35.57,$36.14,$35.16,$35.19,72100710,-1.0683200000000002,43.70072643,50174214.0,$35.23,$35.51,0.7947770000000001,26,1.39244
722,2,VZ,6/17/2011,$35.23,$35.92,$34.94,$35.51,69585912,0.7947770000000001,-3.487896305,72100710.0,$35.35,$36.00,1.83876,19,1.37989
723,2,VZ,6/24/2011,$35.35,$36.17,$35.20,$36.00,82375230,1.83876,18.3791771,69585912.0,$36.00,$37.80,5.0,12,1.36111
724,2,WMT,4/1/2011,$52.31,$52.74,$51.89,$52.13,44519431,-0.344102,-16.60713204,53385178.0,$52.31,$52.54,0.43968599999999997,40,0.7097640000000001
725,2,WMT,4/8/2011,$52.31,$53.24,$52.06,$52.54,48382262,0.43968599999999997,8.676730392,44519431.0,$52.54,$53.55,1.9223400000000002,33,0.704225
726,2,WMT,4/15/2011,$52.54,$53.96,$52.40,$53.55,45662991,1.9223400000000002,-5.620388315,48382262.0,$53.08,$53.58,0.941974,26,0.690943
727,2,WMT,4/21/2011,$53.08,$53.95,$52.91,$53.58,23073491,0.941974,-49.47004019,45662991.0,$53.60,$54.98,2.57463,20,0.6905560000000001
728,2,WMT,4/29/2011,$53.60,$55.16,$53.23,$54.98,47159044,2.57463,104.38625429999999,23073491.0,$55.08,$55.02,-0.10893199999999999,12,0.672972
729,2,WMT,5/6/2011,$55.08,$55.79,$53.20,$55.02,46668727,-0.10893199999999999,-1.0397093720000001,47159044.0,$54.97,$55.72,1.36438,5,0.6724829999999999
730,2,WMT,5/13/2011,$54.97,$56.03,$54.70,$55.72,42649301,1.36438,-8.612675465,46668727.0,$55.61,$55.29,-0.575436,89,0.664034
731,2,WMT,5/20/2011,$55.61,$56.47,$54.95,$55.29,56695842,-0.575436,32.93498527,42649301.0,$54.90,$54.70,-0.364299,82,0.669199
732,2,WMT,5/27/2011,$54.90,$55.50,$54.10,$54.70,35560853,-0.364299,-37.27784658,56695842.0,$54.88,$53.66,-2.22303,75,0.676417
733,2,WMT,6/3/2011,$54.88,$55.22,$53.04,$53.66,48156051,-2.22303,35.41871732,35560853.0,$53.86,$52.72,-2.1166,68,0.689527
734,2,WMT,6/10/2011,$53.86,$54.30,$52.69,$52.72,58746396,-2.1166,21.99172229,48156051.0,$52.91,$52.82,-0.1701,61,0.701821
735,2,WMT,6/17/2011,$52.91,$53.29,$51.79,$52.82,68996550,-0.1701,17.44814099,58746396.0,$52.70,$52.41,-0.550285,54,0.700492
736,2,WMT,6/24/2011,$52.70,$53.70,$52.35,$52.41,75602550,-0.550285,9.574391763,68996550.0,$52.32,$53.51,2.27446,47,0.705972
737,2,XOM,4/1/2011,$83.86,$84.94,$82.61,$84.68,77569311,0.97782,-6.95164475,83364516.0,$84.26,$85.95,2.0057,40,0.555031
738,2,XOM,4/8/2011,$84.26,$86.22,$84.07,$85.95,75566590,2.0057,-2.581847092,77569311.0,$85.95,$84.29,-1.9313599999999997,33,0.54683
739,2,XOM,4/15/2011,$85.95,$86.15,$82.38,$84.29,81056144,-1.9313599999999997,7.264525235,75566590.0,$83.11,$86.36,3.91048,26,0.557599
740,2,XOM,4/21/2011,$83.11,$86.36,$82.44,$86.36,43378708,3.91048,-46.48313396,81056144.0,$86.29,$87.98,1.9585099999999998,20,0.544233
741,2,XOM,4/29/2011,$86.29,$88.00,$85.89,$87.98,81596868,1.9585099999999998,88.10349999,43378708.0,$88.10,$82.69,-6.14075,12,0.534212
742,2,XOM,5/6/2011,$88.10,$88.13,$81.59,$82.69,113805856,-6.14075,39.4733141,81596868.0,$83.01,$80.87,-2.5780000000000003,5,0.568388
743,2,XOM,5/13/2011,$83.01,$83.76,$79.42,$80.87,99678100,-2.5780000000000003,-12.41390953,113805856.0,$80.22,$81.57,1.68287,89,0.58118
744,2,XOM,5/20/2011,$80.22,$82.58,$79.60,$81.57,86758820,1.68287,-12.96100146,99678100.0,$80.22,$82.63,3.0042400000000002,82,0.576192
745,2,XOM,5/27/2011,$80.22,$82.63,$80.07,$82.63,68230855,3.0042400000000002,-21.35571346,86758820.0,$83.28,$81.18,-2.52161,75,0.568801
746,2,XOM,6/3/2011,$83.28,$83.75,$80.18,$81.18,78616295,-2.52161,15.2210316,68230855.0,$80.93,$79.78,-1.42098,68,0.57896
747,2,XOM,6/10/2011,$80.93,$81.87,$79.72,$79.78,92380844,-1.42098,17.50851907,78616295.0,$80.00,$79.02,-1.225,61,0.58912
748,2,XOM,6/17/2011,$80.00,$80.82,$78.33,$79.02,100521400,-1.225,8.811952400000001,92380844.0,$78.65,$76.78,-2.3776200000000003,54,0.5947859999999999
749,2,XOM,6/24/2011,$78.65,$81.12,$76.78,$76.78,118679791,-2.3776200000000003,18.06420424,100521400.0,$76.88,$82.01,6.672739999999999,47,0.612139
