,SystemCodeNumber,Capacity,Occupancy,LastUpdated
464,BHMBCCMKT01,577,160,2016-10-31 15:00:03
465,BHMBCCMKT01,577,141,2016-10-31 15:27:04
466,BHMBCCMKT01,577,130,2016-10-31 16:00:07
467,BHMBCCMKT01,577,121,2016-10-31 16:26:06
468,BHMBCCMKT01,577,50,2016-11-01 08:06:07
469,BHMBCCMKT01,577,54,2016-11-01 08:26:07
470,BHMBCCMKT01,577,69,2016-11-01 09:00:08
471,BHMBCCMKT01,577,91,2016-11-01 09:26:12
472,BHMBCCMKT01,577,135,2016-11-01 10:00:08
473,BHMBCCMKT01,577,163,2016-11-01 10:26:11
474,BHMBCCMKT01,577,185,2016-11-01 11:00:09
475,BHMBCCMKT01,577,207,2016-11-01 11:26:11
476,BHMBCCMKT01,577,239,2016-11-01 12:00:08
477,BHMBCCMKT01,577,244,2016-11-01 12:26:12
478,BHMBCCMKT01,577,243,2016-11-01 13:00:12
479,BHMBCCMKT01,577,241,2016-11-01 13:26:12
480,BHMBCCMKT01,577,229,2016-11-01 14:00:09
481,BHMBCCMKT01,577,199,2016-11-01 14:26:10
482,BHMBCCMKT01,577,180,2016-11-01 15:00:12
483,BHMBCCMKT01,577,167,2016-11-01 15:27:09
484,BHMBCCMKT01,577,153,2016-11-01 16:00:09
485,BHMBCCMKT01,577,133,2016-11-01 16:33:14
486,BHMBCCMKT01,577,50,2016-11-02 07:56:18
487,BHMBCCMKT01,577,52,2016-11-02 08:30:14
488,BHMBCCMKT01,577,57,2016-11-02 08:56:14
489,BHMBCCMKT01,577,81,2016-11-02 09:30:15
490,BHMBCCMKT01,577,97,2016-11-02 09:56:15
491,BHMBCCMKT01,577,125,2016-11-02 10:29:19
492,BHMBCCMKT01,577,144,2016-11-02 10:56:16
493,BHMBCCMKT01,577,167,2016-11-02 11:30:19
494,BHMBCCMKT01,577,169,2016-11-02 11:56:19
495,BHMBCCMKT01,577,184,2016-11-02 12:30:20
496,BHMBCCMKT01,577,192,2016-11-02 13:03:20
497,BHMBCCMKT01,577,188,2016-11-02 13:30:18
498,BHMBCCMKT01,577,188,2016-11-02 14:03:20
499,BHMBCCMKT01,577,171,2016-11-02 14:30:16
500,BHMBCCMKT01,577,153,2016-11-02 14:56:19
501,BHMBCCMKT01,577,130,2016-11-02 15:29:19
502,BHMBCCMKT01,577,125,2016-11-02 16:03:20
503,BHMBCCMKT01,577,115,2016-11-02 16:30:18
504,BHMBCCMKT01,577,51,2016-11-03 08:00:22
505,BHMBCCMKT01,577,56,2016-11-03 08:26:26
506,BHMBCCMKT01,577,60,2016-11-03 09:00:22
507,BHMBCCMKT01,577,80,2016-11-03 09:26:22
508,BHMBCCMKT01,577,119,2016-11-03 10:00:22
509,BHMBCCMKT01,577,138,2016-11-03 10:26:25
510,BHMBCCMKT01,577,185,2016-11-03 11:00:24
511,BHMBCCMKT01,577,195,2016-11-03 11:26:27
512,BHMBCCMKT01,577,195,2016-11-03 12:00:26
513,BHMBCCMKT01,577,191,2016-11-03 12:26:27
514,BHMBCCMKT01,577,196,2016-11-03 12:59:26
515,BHMBCCMKT01,577,191,2016-11-03 13:26:26
516,BHMBCCMKT01,577,187,2016-11-03 13:59:26
517,BHMBCCMKT01,577,177,2016-11-03 14:26:23
518,BHMBCCMKT01,577,154,2016-11-03 15:00:23
519,BHMBCCMKT01,577,142,2016-11-03 15:26:24
520,BHMBCCMKT01,577,120,2016-11-03 16:03:28
521,BHMBCCMKT01,577,108,2016-11-03 16:30:27
522,BHMBCCMKT01,577,48,2016-11-04 08:00:29
523,BHMBCCMKT01,577,56,2016-11-04 08:26:32
524,BHMBCCMKT01,577,71,2016-11-04 08:59:32
525,BHMBCCMKT01,577,97,2016-11-04 09:33:32
526,BHMBCCMKT01,577,115,2016-11-04 10:00:29
527,BHMBCCMKT01,577,135,2016-11-04 10:26:31
528,BHMBCCMKT01,577,154,2016-11-04 11:00:33
529,BHMBCCMKT01,577,179,2016-11-04 11:33:31
530,BHMBCCMKT01,577,183,2016-11-04 12:00:31
531,BHMBCCMKT01,577,182,2016-11-04 12:33:34
532,BHMBCCMKT01,577,171,2016-11-04 13:00:30
533,BHMBCCMKT01,577,173,2016-11-04 13:26:33
534,BHMBCCMKT01,577,179,2016-11-04 13:59:31
535,BHMBCCMKT01,577,167,2016-11-04 14:26:30
536,BHMBCCMKT01,577,156,2016-11-04 15:00:30
537,BHMBCCMKT01,577,145,2016-11-04 15:26:30
538,BHMBCCMKT01,577,136,2016-11-04 16:00:33
539,BHMBCCMKT01,577,119,2016-11-04 16:26:30
540,BHMBCCMKT01,577,43,2016-11-05 08:00:35
541,BHMBCCMKT01,577,48,2016-11-05 08:26:35
542,BHMBCCMKT01,577,59,2016-11-05 08:59:37
543,BHMBCCMKT01,577,90,2016-11-05 09:26:38
544,BHMBCCMKT01,577,135,2016-11-05 09:59:37
545,BHMBCCMKT01,577,181,2016-11-05 10:33:38
546,BHMBCCMKT01,577,224,2016-11-05 10:59:39
547,BHMBCCMKT01,577,243,2016-11-05 11:26:38
548,BHMBCCMKT01,577,278,2016-11-05 12:06:39
549,BHMBCCMKT01,577,288,2016-11-05 12:26:41
550,BHMBCCMKT01,577,331,2016-11-05 13:00:37
551,BHMBCCMKT01,577,351,2016-11-05 13:33:39
552,BHMBCCMKT01,577,361,2016-11-05 13:59:41
553,BHMBCCMKT01,577,346,2016-11-05 14:26:39
554,BHMBCCMKT01,577,369,2016-11-05 15:00:40
555,BHMBCCMKT01,577,390,2016-11-05 15:26:40
556,BHMBCCMKT01,577,368,2016-11-05 16:00:41
557,BHMBCCMKT01,577,340,2016-11-05 16:26:40
558,BHMBCCMKT01,577,35,2016-11-06 08:00:42
559,BHMBCCMKT01,577,35,2016-11-06 08:26:43
560,BHMBCCMKT01,577,36,2016-11-06 09:00:42
561,BHMBCCMKT01,577,39,2016-11-06 09:33:44
562,BHMBCCMKT01,577,46,2016-11-06 10:00:43
563,BHMBCCMKT01,577,53,2016-11-06 10:26:46
564,BHMBCCMKT01,577,77,2016-11-06 10:59:45
565,BHMBCCMKT01,577,96,2016-11-06 11:26:44
566,BHMBCCMKT01,577,124,2016-11-06 11:59:43
567,BHMBCCMKT01,577,153,2016-11-06 12:26:47
568,BHMBCCMKT01,577,178,2016-11-06 13:06:45
569,BHMBCCMKT01,577,188,2016-11-06 13:26:43
570,BHMBCCMKT01,577,216,2016-11-06 13:59:46
571,BHMBCCMKT01,577,225,2016-11-06 14:33:47
572,BHMBCCMKT01,577,211,2016-11-06 15:00:47
573,BHMBCCMKT01,577,188,2016-11-06 15:26:45
574,BHMBCCMKT01,577,163,2016-11-06 15:59:48
575,BHMBCCMKT01,577,130,2016-11-06 16:26:45
576,BHMBCCMKT01,577,30,2016-11-07 08:00:52
577,BHMBCCMKT01,577,38,2016-11-07 08:26:53
578,BHMBCCMKT01,577,49,2016-11-07 08:59:50
579,BHMBCCMKT01,577,61,2016-11-07 09:26:49
580,BHMBCCMKT01,577,87,2016-11-07 09:59:50
581,BHMBCCMKT01,577,110,2016-11-07 10:26:49
582,BHMBCCMKT01,577,142,2016-11-07 10:59:51
583,BHMBCCMKT01,577,157,2016-11-07 11:26:51
584,BHMBCCMKT01,577,157,2016-11-07 11:59:51
585,BHMBCCMKT01,577,160,2016-11-07 12:26:50
586,BHMBCCMKT01,577,154,2016-11-07 12:59:53
587,BHMBCCMKT01,577,161,2016-11-07 13:33:52
588,BHMBCCMKT01,577,162,2016-11-07 13:59:54
589,BHMBCCMKT01,577,156,2016-11-07 14:33:55
590,BHMBCCMKT01,577,148,2016-11-07 15:00:51
591,BHMBCCMKT01,577,124,2016-11-07 15:33:53
592,BHMBCCMKT01,577,119,2016-11-07 16:00:51
593,BHMBCCMKT01,577,118,2016-11-07 16:33:53
594,BHMBCCMKT01,577,34,2016-11-08 07:59:58
595,BHMBCCMKT01,577,36,2016-11-08 08:26:55
596,BHMBCCMKT01,577,46,2016-11-08 08:59:56
597,BHMBCCMKT01,577,68,2016-11-08 09:26:56
598,BHMBCCMKT01,577,112,2016-11-08 09:59:56
599,BHMBCCMKT01,577,150,2016-11-08 10:33:59
600,BHMBCCMKT01,577,178,2016-11-08 11:00:00
601,BHMBCCMKT01,577,196,2016-11-08 11:33:56
602,BHMBCCMKT01,577,236,2016-11-08 11:59:58
603,BHMBCCMKT01,577,250,2016-11-08 12:27:01
604,BHMBCCMKT01,577,253,2016-11-08 13:00:00
605,BHMBCCMKT01,577,237,2016-11-08 13:34:01
606,BHMBCCMKT01,577,223,2016-11-08 14:00:59
607,BHMBCCMKT01,577,196,2016-11-08 14:26:58
608,BHMBCCMKT01,577,163,2016-11-08 15:00:02
609,BHMBCCMKT01,577,144,2016-11-08 15:33:57
610,BHMBCCMKT01,577,127,2016-11-08 16:01:02
611,BHMBCCMKT01,577,106,2016-11-08 16:34:02
612,BHMBCCMKT01,577,32,2016-11-09 08:00:02
613,BHMBCCMKT01,577,37,2016-11-09 08:27:02
614,BHMBCCMKT01,577,43,2016-11-09 09:00:07
615,BHMBCCMKT01,577,61,2016-11-09 09:34:05
616,BHMBCCMKT01,577,88,2016-11-09 10:00:05
617,BHMBCCMKT01,577,107,2016-11-09 10:27:03
618,BHMBCCMKT01,577,130,2016-11-09 11:00:04
619,BHMBCCMKT01,577,151,2016-11-09 11:27:04
620,BHMBCCMKT01,577,152,2016-11-09 12:00:06
621,BHMBCCMKT01,577,160,2016-11-09 12:27:05
622,BHMBCCMKT01,577,172,2016-11-09 13:00:08
623,BHMBCCMKT01,577,172,2016-11-09 13:27:04
624,BHMBCCMKT01,577,163,2016-11-09 14:00:04
625,BHMBCCMKT01,577,152,2016-11-09 14:27:08
626,BHMBCCMKT01,577,134,2016-11-09 15:00:06
627,BHMBCCMKT01,577,124,2016-11-09 15:34:05
628,BHMBCCMKT01,577,108,2016-11-09 16:00:09
629,BHMBCCMKT01,577,94,2016-11-09 16:34:06
630,BHMBCCMKT01,577,36,2016-11-10 08:00:12
631,BHMBCCMKT01,577,41,2016-11-10 08:34:11
632,BHMBCCMKT01,577,49,2016-11-10 09:00:09
633,BHMBCCMKT01,577,65,2016-11-10 09:27:11
634,BHMBCCMKT01,577,93,2016-11-10 10:00:12
635,BHMBCCMKT01,577,126,2016-11-10 10:27:10
636,BHMBCCMKT01,577,160,2016-11-10 11:00:12
637,BHMBCCMKT01,577,186,2016-11-10 11:27:14
638,BHMBCCMKT01,577,201,2016-11-10 12:00:10
639,BHMBCCMKT01,577,208,2016-11-10 12:27:14
640,BHMBCCMKT01,577,208,2016-11-10 13:00:13
641,BHMBCCMKT01,577,200,2016-11-10 13:34:14
642,BHMBCCMKT01,577,201,2016-11-10 14:00:15
643,BHMBCCMKT01,577,190,2016-11-10 14:27:13
644,BHMBCCMKT01,577,162,2016-11-10 15:00:13
645,BHMBCCMKT01,577,153,2016-11-10 15:27:15
646,BHMBCCMKT01,577,147,2016-11-10 16:00:15
647,BHMBCCMKT01,577,136,2016-11-10 16:27:13
648,BHMBCCMKT01,577,39,2016-11-11 08:00:17
649,BHMBCCMKT01,577,42,2016-11-11 08:27:19
650,BHMBCCMKT01,577,63,2016-11-11 09:00:19
651,BHMBCCMKT01,577,82,2016-11-11 09:27:16
652,BHMBCCMKT01,577,122,2016-11-11 10:00:16
653,BHMBCCMKT01,577,147,2016-11-11 10:27:18
654,BHMBCCMKT01,577,169,2016-11-11 11:00:18
655,BHMBCCMKT01,577,191,2016-11-11 11:27:18
656,BHMBCCMKT01,577,188,2016-11-11 12:00:21
657,BHMBCCMKT01,577,178,2016-11-11 12:27:21
658,BHMBCCMKT01,577,164,2016-11-11 13:00:19
659,BHMBCCMKT01,577,166,2016-11-11 13:34:21
660,BHMBCCMKT01,577,170,2016-11-11 14:00:21
661,BHMBCCMKT01,577,161,2016-11-11 14:27:18
662,BHMBCCMKT01,577,162,2016-11-11 15:00:21
663,BHMBCCMKT01,577,142,2016-11-11 15:34:20
664,BHMBCCMKT01,577,138,2016-11-11 16:00:21
665,BHMBCCMKT01,577,124,2016-11-11 16:34:18
666,BHMBCCMKT01,577,33,2016-11-12 08:00:26
667,BHMBCCMKT01,577,37,2016-11-12 08:27:25
668,BHMBCCMKT01,577,50,2016-11-12 09:00:26
669,BHMBCCMKT01,577,73,2016-11-12 09:27:26
670,BHMBCCMKT01,577,124,2016-11-12 10:00:25
671,BHMBCCMKT01,577,159,2016-11-12 10:27:27
672,BHMBCCMKT01,577,212,2016-11-12 11:00:27
673,BHMBCCMKT01,577,251,2016-11-12 11:34:23
674,BHMBCCMKT01,577,291,2016-11-12 12:00:27
675,BHMBCCMKT01,577,306,2016-11-12 12:27:23
676,BHMBCCMKT01,577,321,2016-11-12 13:00:28
677,BHMBCCMKT01,577,341,2016-11-12 13:27:27
678,BHMBCCMKT01,577,383,2016-11-12 14:00:26
679,BHMBCCMKT01,577,416,2016-11-12 14:27:28
680,BHMBCCMKT01,577,449,2016-11-12 15:00:28
681,BHMBCCMKT01,577,442,2016-11-12 15:27:27
682,BHMBCCMKT01,577,418,2016-11-12 16:00:24
683,BHMBCCMKT01,577,356,2016-11-12 16:34:28
684,BHMBCCMKT01,577,23,2016-11-13 08:00:29
685,BHMBCCMKT01,577,24,2016-11-13 08:27:31
686,BHMBCCMKT01,577,27,2016-11-13 09:00:32
687,BHMBCCMKT01,577,28,2016-11-13 09:34:15
688,BHMBCCMKT01,577,32,2016-11-13 10:00:31
689,BHMBCCMKT01,577,46,2016-11-13 10:33:32
690,BHMBCCMKT01,577,69,2016-11-13 11:00:32
691,BHMBCCMKT01,577,95,2016-11-13 11:27:32
692,BHMBCCMKT01,577,128,2016-11-13 12:00:34
693,BHMBCCMKT01,577,154,2016-11-13 12:27:31
694,BHMBCCMKT01,577,191,2016-11-13 13:07:31
695,BHMBCCMKT01,577,204,2016-11-13 13:33:34
696,BHMBCCMKT01,577,220,2016-11-13 14:00:35
697,BHMBCCMKT01,577,233,2016-11-13 14:27:35
698,BHMBCCMKT01,577,220,2016-11-13 15:00:35
699,BHMBCCMKT01,577,205,2016-11-13 15:27:35
700,BHMBCCMKT01,577,170,2016-11-13 16:00:32
701,BHMBCCMKT01,577,133,2016-11-13 16:27:34
702,BHMBCCMKT01,577,31,2016-11-14 08:00:37
703,BHMBCCMKT01,577,36,2016-11-14 08:33:40
704,BHMBCCMKT01,577,42,2016-11-14 09:00:38
705,BHMBCCMKT01,577,61,2016-11-14 09:27:40
706,BHMBCCMKT01,577,85,2016-11-14 10:00:37
707,BHMBCCMKT01,577,99,2016-11-14 10:27:38
708,BHMBCCMKT01,577,129,2016-11-14 11:00:39
709,BHMBCCMKT01,577,135,2016-11-14 11:27:40
710,BHMBCCMKT01,577,158,2016-11-14 12:00:37
711,BHMBCCMKT01,577,154,2016-11-14 12:27:39
712,BHMBCCMKT01,577,163,2016-11-14 13:00:38
713,BHMBCCMKT01,577,152,2016-11-14 13:27:41
714,BHMBCCMKT01,577,143,2016-11-14 14:00:38
715,BHMBCCMKT01,577,126,2016-11-14 14:33:40
716,BHMBCCMKT01,577,121,2016-11-14 15:00:38
717,BHMBCCMKT01,577,113,2016-11-14 15:27:42
718,BHMBCCMKT01,577,103,2016-11-14 16:00:39
719,BHMBCCMKT01,577,89,2016-11-14 16:27:39
720,BHMBCCMKT01,577,32,2016-11-15 07:57:43
721,BHMBCCMKT01,577,38,2016-11-15 08:30:47
722,BHMBCCMKT01,577,47,2016-11-15 08:57:45
723,BHMBCCMKT01,577,79,2016-11-15 09:30:46
724,BHMBCCMKT01,577,113,2016-11-15 09:57:44
725,BHMBCCMKT01,577,171,2016-11-15 10:30:47
726,BHMBCCMKT01,577,209,2016-11-15 11:03:48
727,BHMBCCMKT01,577,226,2016-11-15 11:30:46
728,BHMBCCMKT01,577,227,2016-11-15 11:57:47
729,BHMBCCMKT01,577,222,2016-11-15 12:30:45
730,BHMBCCMKT01,577,230,2016-11-15 12:57:48
731,BHMBCCMKT01,577,233,2016-11-15 13:30:48
732,BHMBCCMKT01,577,248,2016-11-15 14:03:46
733,BHMBCCMKT01,577,216,2016-11-15 14:30:48
734,BHMBCCMKT01,577,170,2016-11-15 15:03:48
735,BHMBCCMKT01,577,158,2016-11-15 15:30:49
736,BHMBCCMKT01,577,136,2016-11-15 15:57:49
737,BHMBCCMKT01,577,114,2016-11-15 16:30:46
738,BHMBCCMKT01,577,38,2016-11-16 08:00:51
739,BHMBCCMKT01,577,40,2016-11-16 08:27:50
740,BHMBCCMKT01,577,54,2016-11-16 09:00:51
741,BHMBCCMKT01,577,64,2016-11-16 09:27:53
742,BHMBCCMKT01,577,99,2016-11-16 10:00:54
743,BHMBCCMKT01,577,129,2016-11-16 10:33:53
744,BHMBCCMKT01,577,149,2016-11-16 11:00:51
745,BHMBCCMKT01,577,163,2016-11-16 11:27:51
746,BHMBCCMKT01,577,174,2016-11-16 12:00:54
747,BHMBCCMKT01,577,172,2016-11-16 12:27:54
748,BHMBCCMKT01,577,176,2016-11-16 13:00:54
749,BHMBCCMKT01,577,187,2016-11-16 13:27:55
750,BHMBCCMKT01,577,182,2016-11-16 14:00:55
751,BHMBCCMKT01,577,181,2016-11-16 14:27:52
752,BHMBCCMKT01,577,159,2016-11-16 15:00:55
753,BHMBCCMKT01,577,145,2016-11-16 15:33:56
754,BHMBCCMKT01,577,140,2016-11-16 16:00:57
755,BHMBCCMKT01,577,125,2016-11-16 16:33:57
756,BHMBCCMKT01,577,34,2016-11-17 08:04:02
757,BHMBCCMKT01,577,38,2016-11-17 08:31:01
758,BHMBCCMKT01,577,51,2016-11-17 09:03:57
759,BHMBCCMKT01,577,69,2016-11-17 09:31:01
760,BHMBCCMKT01,577,108,2016-11-17 09:57:02
761,BHMBCCMKT01,577,146,2016-11-17 10:31:02
762,BHMBCCMKT01,577,182,2016-11-17 11:04:02
763,BHMBCCMKT01,577,186,2016-11-17 11:31:02
764,BHMBCCMKT01,577,209,2016-11-17 12:04:02
765,BHMBCCMKT01,577,210,2016-11-17 12:31:03
766,BHMBCCMKT01,577,214,2016-11-17 13:04:03
767,BHMBCCMKT01,577,212,2016-11-17 13:31:03
768,BHMBCCMKT01,577,193,2016-11-17 14:04:03
769,BHMBCCMKT01,577,175,2016-11-17 14:30:59
770,BHMBCCMKT01,577,150,2016-11-17 14:58:03
771,BHMBCCMKT01,577,136,2016-11-17 15:30:59
772,BHMBCCMKT01,577,130,2016-11-17 15:58:03
773,BHMBCCMKT01,577,114,2016-11-17 16:31:04
774,BHMBCCMKT01,577,35,2016-11-18 08:01:05
775,BHMBCCMKT01,577,35,2016-11-18 08:01:05
776,BHMBCCMKT01,577,37,2016-11-18 08:27:05
777,BHMBCCMKT01,577,73,2016-11-18 09:27:07
778,BHMBCCMKT01,577,117,2016-11-18 10:01:06
779,BHMBCCMKT01,577,157,2016-11-18 10:27:05
780,BHMBCCMKT01,577,194,2016-11-18 11:01:06
781,BHMBCCMKT01,577,197,2016-11-18 11:34:08
782,BHMBCCMKT01,577,205,2016-11-18 12:01:06
783,BHMBCCMKT01,577,193,2016-11-18 12:27:09
784,BHMBCCMKT01,577,201,2016-11-18 13:01:10
785,BHMBCCMKT01,577,217,2016-11-18 13:34:10
786,BHMBCCMKT01,577,213,2016-11-18 14:01:10
787,BHMBCCMKT01,577,196,2016-11-18 14:28:08
788,BHMBCCMKT01,577,168,2016-11-18 15:01:07
789,BHMBCCMKT01,577,164,2016-11-18 15:28:08
790,BHMBCCMKT01,577,154,2016-11-18 16:01:10
791,BHMBCCMKT01,577,140,2016-11-18 16:28:10
792,BHMBCCMKT01,577,29,2016-11-19 07:57:12
793,BHMBCCMKT01,577,34,2016-11-19 08:31:12
794,BHMBCCMKT01,577,51,2016-11-19 08:57:12
795,BHMBCCMKT01,577,102,2016-11-19 09:31:13
796,BHMBCCMKT01,577,152,2016-11-19 10:04:14
797,BHMBCCMKT01,577,196,2016-11-19 10:31:15
798,BHMBCCMKT01,577,235,2016-11-19 10:58:15
799,BHMBCCMKT01,577,269,2016-11-19 11:31:15
800,BHMBCCMKT01,577,293,2016-11-19 12:04:16
801,BHMBCCMKT01,577,340,2016-11-19 12:31:16
802,BHMBCCMKT01,577,400,2016-11-19 13:04:16
803,BHMBCCMKT01,577,429,2016-11-19 13:31:17
804,BHMBCCMKT01,577,492,2016-11-19 14:04:17
805,BHMBCCMKT01,577,473,2016-11-19 14:31:17
806,BHMBCCMKT01,577,482,2016-11-19 15:04:16
807,BHMBCCMKT01,577,489,2016-11-19 15:31:17
808,BHMBCCMKT01,577,452,2016-11-19 16:04:17
809,BHMBCCMKT01,577,431,2016-11-19 16:31:15
810,BHMBCCMKT01,577,20,2016-11-20 08:01:19
811,BHMBCCMKT01,577,22,2016-11-20 08:27:22
812,BHMBCCMKT01,577,21,2016-11-20 09:01:19
813,BHMBCCMKT01,577,24,2016-11-20 09:27:19
814,BHMBCCMKT01,577,28,2016-11-20 10:01:20
815,BHMBCCMKT01,577,44,2016-11-20 10:27:22
816,BHMBCCMKT01,577,95,2016-11-20 11:01:22
817,BHMBCCMKT01,577,128,2016-11-20 11:27:22
818,BHMBCCMKT01,577,163,2016-11-20 12:01:20
819,BHMBCCMKT01,577,194,2016-11-20 12:34:23
820,BHMBCCMKT01,577,246,2016-11-20 13:07:23
821,BHMBCCMKT01,577,268,2016-11-20 13:27:23
822,BHMBCCMKT01,577,307,2016-11-20 14:01:22
823,BHMBCCMKT01,577,309,2016-11-20 14:27:22
824,BHMBCCMKT01,577,290,2016-11-20 15:01:23
825,BHMBCCMKT01,577,276,2016-11-20 15:27:24
826,BHMBCCMKT01,577,231,2016-11-20 16:01:22
827,BHMBCCMKT01,577,180,2016-11-20 16:31:21
828,BHMBCCMKT01,577,26,2016-11-21 08:04:26
829,BHMBCCMKT01,577,32,2016-11-21 08:31:30
830,BHMBCCMKT01,577,39,2016-11-21 09:04:26
831,BHMBCCMKT01,577,54,2016-11-21 09:31:26
832,BHMBCCMKT01,577,78,2016-11-21 10:04:29
833,BHMBCCMKT01,577,92,2016-11-21 10:31:26
834,BHMBCCMKT01,577,99,2016-11-21 11:04:29
835,BHMBCCMKT01,577,115,2016-11-21 11:30:28
836,BHMBCCMKT01,577,122,2016-11-21 11:57:30
837,BHMBCCMKT01,577,136,2016-11-21 12:31:29
838,BHMBCCMKT01,577,146,2016-11-21 12:57:27
839,BHMBCCMKT01,577,147,2016-11-21 13:31:30
840,BHMBCCMKT01,577,138,2016-11-21 14:04:30
841,BHMBCCMKT01,577,119,2016-11-21 14:31:30
842,BHMBCCMKT01,577,111,2016-11-21 14:57:31
843,BHMBCCMKT01,577,98,2016-11-21 15:31:28
844,BHMBCCMKT01,577,93,2016-11-21 15:57:30
845,BHMBCCMKT01,577,83,2016-11-21 16:31:30
846,BHMBCCMKT01,577,24,2016-11-22 07:57:33
847,BHMBCCMKT01,577,32,2016-11-22 08:31:33
848,BHMBCCMKT01,577,45,2016-11-22 09:04:34
849,BHMBCCMKT01,577,66,2016-11-22 09:31:35
850,BHMBCCMKT01,577,116,2016-11-22 10:04:34
851,BHMBCCMKT01,577,154,2016-11-22 10:31:37
852,BHMBCCMKT01,577,188,2016-11-22 11:04:34
853,BHMBCCMKT01,577,209,2016-11-22 11:31:35
854,BHMBCCMKT01,577,228,2016-11-22 12:04:36
855,BHMBCCMKT01,577,232,2016-11-22 12:31:37
856,BHMBCCMKT01,577,234,2016-11-22 12:57:35
857,BHMBCCMKT01,577,234,2016-11-22 13:31:38
858,BHMBCCMKT01,577,227,2016-11-22 13:57:38
859,BHMBCCMKT01,577,205,2016-11-22 14:31:37
860,BHMBCCMKT01,577,175,2016-11-22 14:57:38
861,BHMBCCMKT01,577,160,2016-11-22 15:31:37
862,BHMBCCMKT01,577,137,2016-11-22 15:57:37
863,BHMBCCMKT01,577,122,2016-11-22 16:30:38
864,BHMBCCMKT01,577,28,2016-11-23 08:04:40
865,BHMBCCMKT01,577,29,2016-11-23 08:30:41
866,BHMBCCMKT01,577,34,2016-11-23 08:57:42
867,BHMBCCMKT01,577,47,2016-11-23 09:31:23
868,BHMBCCMKT01,577,72,2016-11-23 10:04:40
869,BHMBCCMKT01,577,100,2016-11-23 10:31:36
870,BHMBCCMKT01,577,128,2016-11-23 11:04:42
871,BHMBCCMKT01,577,152,2016-11-23 11:31:44
872,BHMBCCMKT01,577,166,2016-11-23 11:57:41
873,BHMBCCMKT01,577,177,2016-11-23 12:31:44
874,BHMBCCMKT01,577,187,2016-11-23 13:04:45
875,BHMBCCMKT01,577,181,2016-11-23 13:31:41
876,BHMBCCMKT01,577,177,2016-11-23 13:57:41
877,BHMBCCMKT01,577,150,2016-11-23 14:30:43
878,BHMBCCMKT01,577,126,2016-11-23 15:04:43
879,BHMBCCMKT01,577,119,2016-11-23 15:31:42
880,BHMBCCMKT01,577,102,2016-11-23 16:04:46
881,BHMBCCMKT01,577,92,2016-11-23 16:30:42
882,BHMBCCMKT01,577,32,2016-11-24 08:00:47
883,BHMBCCMKT01,577,34,2016-11-24 08:27:47
884,BHMBCCMKT01,577,52,2016-11-24 09:00:48
885,BHMBCCMKT01,577,81,2016-11-24 09:34:49
886,BHMBCCMKT01,577,110,2016-11-24 10:01:47
887,BHMBCCMKT01,577,131,2016-11-24 10:27:47
888,BHMBCCMKT01,577,167,2016-11-24 11:00:49
889,BHMBCCMKT01,577,187,2016-11-24 11:27:51
890,BHMBCCMKT01,577,200,2016-11-24 12:00:50
891,BHMBCCMKT01,577,211,2016-11-24 12:30:48
892,BHMBCCMKT01,577,230,2016-11-24 13:04:50
893,BHMBCCMKT01,577,219,2016-11-24 13:30:51
894,BHMBCCMKT01,577,214,2016-11-24 13:57:51
895,BHMBCCMKT01,577,194,2016-11-24 14:30:52
896,BHMBCCMKT01,577,176,2016-11-24 14:57:51
897,BHMBCCMKT01,577,157,2016-11-24 15:31:49
898,BHMBCCMKT01,577,147,2016-11-24 15:57:49
899,BHMBCCMKT01,577,134,2016-11-24 16:31:53
900,BHMBCCMKT01,577,44,2016-11-25 08:00:57
901,BHMBCCMKT01,577,44,2016-11-25 08:00:57
902,BHMBCCMKT01,577,60,2016-11-25 09:00:56
903,BHMBCCMKT01,577,106,2016-11-25 09:27:55
904,BHMBCCMKT01,577,222,2016-11-25 10:00:56
905,BHMBCCMKT01,577,283,2016-11-25 10:27:56
906,BHMBCCMKT01,577,331,2016-11-25 11:00:55
907,BHMBCCMKT01,577,370,2016-11-25 11:27:55
908,BHMBCCMKT01,577,380,2016-11-25 12:00:56
909,BHMBCCMKT01,577,390,2016-11-25 12:34:55
910,BHMBCCMKT01,577,386,2016-11-25 13:00:58
911,BHMBCCMKT01,577,384,2016-11-25 13:27:56
912,BHMBCCMKT01,577,357,2016-11-25 14:00:58
913,BHMBCCMKT01,577,355,2016-11-25 14:34:59
914,BHMBCCMKT01,577,341,2016-11-25 15:00:56
915,BHMBCCMKT01,577,333,2016-11-25 15:27:59
916,BHMBCCMKT01,577,264,2016-11-25 16:00:59
917,BHMBCCMKT01,577,248,2016-11-25 16:27:58
918,BHMBCCMKT01,577,39,2016-11-26 08:01:01
919,BHMBCCMKT01,577,41,2016-11-26 08:28:01
920,BHMBCCMKT01,577,59,2016-11-26 09:01:01
921,BHMBCCMKT01,577,111,2016-11-26 09:35:02
922,BHMBCCMKT01,577,160,2016-11-26 10:01:04
923,BHMBCCMKT01,577,195,2016-11-26 10:35:03
924,BHMBCCMKT01,577,247,2016-11-26 11:01:03
925,BHMBCCMKT01,577,298,2016-11-26 11:28:02
926,BHMBCCMKT01,577,368,2016-11-26 12:01:04
927,BHMBCCMKT01,577,428,2016-11-26 12:28:02
928,BHMBCCMKT01,577,489,2016-11-26 13:01:03
