,GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
142,457,5,21,8,650,169.3164,0.0092969944,0.00044574629999999995,6,0.00021832470000000001,0.0006731678999999999,0.0042391383000000005,49.8065,52.5064,5.4571,30,0.0015283,8,0.0002729059,0.00095517
143,458,5,19,10,400,172.4688,0.0037613081,0.0006409946,10,0.0,8.46596681341009e-05,0.0056177737,28.0043,42.5231,5.0829,34,0.00086474,12,0.0003446858,0.00036283
144,464,4,20,6,1000,96.756,0.0020302477,0.0005149179,6,5.88477608426999e-05,0.0,0.0036338492,29.0894,56.2105,4.4737,27,0.00067675,7,0.0,0.0
145,466,6,22,16,500,297.0672,0.0312819464,0.0006453179,7,0.0004216929,0.0008625537,0.0044149969,25.6638,44.3647,5.8408,50,0.00060059,9,0.0,0.0
146,473,6,17,10,500,109.6176,0.0038119102,0.0005464627,4,0.0,0.0002132537,0.0037985819,26.9155,46.0211,4.5825,24,0.0011063,7,1.3328357413232401e-05,0.00041318
147,475,4,19,6,200,62.1042,0.0007779978,0.0002829083,5,0.0,0.0002222851,0.003364588,37.7711,71.1111,3.3814,28,0.00082852,9,0.0,0.00029301
148,476,6,19,56,1500,151.9794,0.009491758199999999,0.0005631868,4,0.0,2.74725274725275e-05,0.0053159341,32.4456,43.3075,3.6227,39,0.0010302,7,0.0,0.00052198
149,480,6,19,12,800,133.884,0.005592031999999999,0.00034776319999999997,7,6.95526374360116e-05,5.56421099488093e-05,0.0056754952,37.828,40.7059,3.3922,21,0.0011685,4,0.0,0.0
150,490,4,20,24,233,69.1764,0.0003305829,2.6446630699248897e-05,0,9.25632074473712e-05,0.0001983497,0.0019967205999999998,44.1333,93.404,6.3113,15,0.00048926,4,0.0,0.0
151,497,6,27,12,416,149.094,0.0033348443,0.0005827883,3,4.85656931943275e-05,0.0010360681,0.0045651752,26.3772,45.1915,5.2057,23,0.0012789000000000001,6,0.0,0.0
152,506,5,26,12,200,111.34200000000001,0.0043754051,0.0003009538,2,0.00037040470000000004,0.0004398555,0.0023613298,18.8515,65.098,7.1765,12,0.00069451,4,0.0,0.0
153,508,6,25,4,800,87.2346,0.0046848382,0.00042589440000000004,1,2.6618398637138e-05,0.0001597104,0.0030877342,53.7391,79.5862,3.6983,14,0.00087841,4,0.0,7.9855e-05
154,509,6,20,24,500,135.414,0.0021313579000000003,0.0005173199,8,4.1385589537723e-05,0.0003621239,0.0050076563,27.4865,50.6942,4.6302,26,0.0015623,8,0.000103464,0.00016554
155,511,4,18,16,600,125.83200000000001,0.0006556839999999999,3.07351856405213e-05,1,0.0,0.0001536759,0.0036574871,38.809,57.2773,6.056,20,0.0011577,7,7.17154331612163e-05,3.0735e-05
156,512,3,27,6,120,58.6008,0.0016491147,0.0003761139,3,5.7863673185973794e-05,0.00023145470000000002,0.0021120241,37.5,104.9863,4.6712,10,0.0010126,4,0.0,0.00014466
157,513,6,24,42,1200,186.7284,0.007943016800000001,0.0003644979,8,9.11244760342628e-05,0.0005923091,0.0038727902,23.2756,47.4196,7.0902,23,0.00063787,7,0.0,0.0
158,514,4,16,8,1000,79.2294,0.0015795520000000001,0.0002761455,3,4.41832722131401e-05,0.0002761455,0.0033137453999999996,35.5318,66.9467,4.09,20,0.00078425,9,0.0,0.00034242
159,517,4,32,20,1000,145.7052,0.0021709195,0.00042856339999999994,5,0.0,0.0009765625,0.0026556878999999998,36.4456,61.8095,10.2513,27,0.00094846,8,6.32306654676259e-05,4.2153999999999997e-05
160,519,4,17,16,150,115.536,0.0027815285,0.00039157440000000003,1,1.35025654874426e-05,0.00039157440000000003,0.0027950311,25.4369,73.4879,6.9179,18,0.00086416,7,0.0,1.3503e-05
161,523,6,17,56,1825,165.321,0.0023855131,0.0003103827,7,8.86807846475826e-06,0.0012237948,0.0044606435,16.2072,40.1272,6.3161,29,0.0016761,7,0.0004434039,0.00019509999999999997
162,525,5,17,10,780,174.2208,0.0079673583,0.00041188279999999997,6,0.0,0.00014158469999999999,0.004453483,38.7362,45.9769,5.4971,24,0.0012743000000000001,8,0.00019307009999999997,0.00021881
163,526,4,16,12,350,129.5088,0.0031932725,0.000144492,1,0.0001300428,0.0011125881,0.0027308982,48.1915,63.6614,7.6878,20,0.00089585,6,0.0,0.0
164,527,3,23,4,400,156.9822,0.009796017800000001,0.0002999738,4,9.37417975927106e-06,0.0002343545,0.0032153437,34.9942,64.5831,6.5802,27,0.0010593,6,0.00020623200000000001,0.00023435
165,529,4,17,36,1260,82.5732,0.0016798129999999998,0.0005842827999999999,6,0.0,0.0007668712,0.0021180251,39.9298,77.2414,6.4483,8,0.0016067999999999998,4,0.0,0.0
166,531,6,18,14,500,135.3252,0.0035718401,0.0003024542,2,0.0,0.0003168568,0.0029669316999999997,34.5561,47.7864,7.3447,18,0.0011954,10,0.00010081809999999999,0.00040327
167,532,1,22,20,315,54.0792,0.0012575825,0.0002959018,3,3.69877200769345e-05,0.0004808404,0.0021822754999999998,37.1724,111.661,3.9492,14,0.0013315999999999998,5,0.0,0.0
168,535,4,19,24,200,85.0974,0.0012863692,0.0001520254,3,7.01655907942745e-05,9.35541210590327e-05,0.0033796426,54.375,76.1522,4.5848,26,0.00099401,7,0.0002455796,0.00042099
169,536,5,22,10,500,67.1406,0.0011520737,0.0002601457,5,0.0,5.57455031960755e-05,0.0038464397,56.5437,55.7295,3.029,15,0.0011335000000000002,3,0.0,0.0
170,540,6,24,18,750,157.167,0.0047560113,0.0002652051,3,0.0001237624,0.0006364922,0.0051980198,20.3003,38.2177,4.5544,16,0.0017856999999999999,6,0.0,3.5361e-05
171,542,4,19,8,480,156.2238,0.0064240527,0.0007337116,7,0.00017935169999999998,0.0005543599,0.0046468401,25.0423,40.3088,5.1193,29,0.0015653,7,0.0002934846,0.00058697
172,545,5,25,10,700,127.887,0.0023500256,0.00037386769999999997,5,3.20458041360451e-05,0.0004593232,0.0044009571,46.9684,52.0097,4.8519,35,0.0020402000000000003,9,7.47735429841053e-05,6.4092e-05
173,546,4,23,20,300,94.2774,0.0025965248,0.0006182202,6,0.0002885028,0.0002143163,0.0031405584999999996,40.4211,63.0026,4.9659,35,0.00091497,7,0.0,0.0
174,547,3,16,56,1260,114.2112,3.56074633243128e-05,5.34111949864692e-05,2,3.56074633243128e-05,0.0012106538,0.0024213075,35.4667,62.7353,8.7426,22,0.0014599,6,0.0,0.0
175,557,4,18,12,2000,133.3434,0.0034996038,0.0005188092,6,1.8865788778628798e-05,0.00018865790000000002,0.004688148499999999,34.6935,46.4869,4.7807,21,0.0012640000000000001,8,0.00031128549999999997,0.00087726
176,560,5,17,14,600,99.5436,0.0015240968,0.00035294870000000003,5,3.20862478341783e-05,0.0004171212,0.0034813579,38.7407,51.871,5.212000000000001,24,0.00088237,4,0.0,0.00024065
177,568,5,20,10,600,114.8658,0.0028474633000000003,0.0003637271,7,5.19610084592522e-06,0.0001870596,0.0047128635,37.4084,50.9724,4.1191,33,0.00089373,9,0.0,5.1961e-06
178,569,3,32,20,250,76.0464,0.0016136066,0.0004361099,4,0.0,0.00019624950000000002,0.0019843,66.9333,100.4835,7.1209,19,0.00045792,5,0.0,0.0
179,570,4,21,4,500,86.7318,0.0032744104,0.0005539416000000001,6,0.0,1.23098133832291e-05,0.0034221281,30.296,63.553999999999995,4.0072,28,0.00078783,5,0.0,0.0
180,572,5,28,20,600,91.3278,0.0020846362,0.0004690432,10,1.73719685914808e-05,0.0001216038,0.0030227225,50.9364,78.9885,4.9885,20,0.0017719,6,0.0,0.0
181,576,5,23,4,200,100.4274,0.0027285649,0.00046956699999999994,1,1.2690999543124e-05,0.000482258,0.0036042439000000003,34.3746,59.6338,4.6549,18,0.00092644,8,0.00021574700000000002,0.00049495
182,578,5,25,8,600,99.8568,0.0025162897,0.0004237962,6,6.62181490702972e-05,0.000251629,0.004079038,34.1368,58.1299,4.0844,24,0.00099327,7,0.0,1.3244e-05
183,581,5,21,8,800,120.9714,0.007152192900000001,0.000399361,5,4.53819343595701e-05,0.0001542986,0.0033945687,38.3914,62.7166,4.607,26,0.00060812,6,9.98402555910543e-05,0.00022691
184,584,2,24,12,10,44.5248,0.0018700091,0.0001516224,0,5.0540786414636604e-05,0.000126352,0.0020469018,66.35,97.9259,3.358,11,0.00060649,3,0.0,0.0
185,585,5,28,8,312,131.097,0.0027025201,0.0002533613,5,1.68907506249578e-05,0.0013174785000000001,0.0036484021000000003,36.986,44.9074,5.8843,17,0.0018410999999999998,7,0.0,3.3781999999999996e-05
186,588,4,17,18,430,129.3624,0.0015934885,6.878367534105239e-05,0,2.86598647254385e-05,0.0010890749,0.0041671443,38.9697,48.2036,5.5131,32,0.00054454,8,9.74435400664909e-05,0.00022355
187,590,1,19,16,730,60.4956,0.0008308033000000001,8.20546483958316e-05,2,0.0,0.0006154099,0.0021949618,103.9624,93.3271,5.2103,36,0.0012924000000000002,7,0.0003179618,0.00046156
188,591,4,17,8,400,87.531,0.0014683735,0.0002635542,4,0.0,0.0001694277,0.0034638553999999998,59.3443,53.3478,4.2609,13,0.00099774,7,0.0,0.00032003
189,600,1,17,12,300,89.031,0.0007101086,0.0001531607,1,0.0,0.000139237,0.0031049846999999997,53.5856,63.426,5.1435,26,0.0014341,5,0.0,0.0
190,601,3,25,8,110,133.6512,0.0034193625,0.0006838725,4,0.0,0.00035680300000000005,0.0030922931,39.5728,54.1154,7.2212,12,0.00098121,5,0.0,0.0
191,604,3,21,10,200,68.1486,0.00163942,0.0003925372,0,2.30904220929159e-05,2.30904220929159e-05,0.0041331856,29.3034,56.9832,2.7374,16,0.00076198,4,0.0,0.00011545
192,607,4,22,24,1000,55.077,0.0010926447999999999,0.00011501520000000001,5,0.0,0.0003162919,0.0027028581,60.9626,81.0426,3.5585,14,0.00076198,8,0.0002587843,0.0
193,608,6,18,42,1700,70.7214,0.0023961661,0.00038647839999999997,4,0.0,6.44130681232609e-05,0.0042770277,60.3142,63.0723,2.7108,25,0.0011594,9,7.7295681747913e-05,0.00025765
194,609,6,16,14,1000,165.0564,0.0047068081,0.0006848916000000001,7,1.45721613429704e-05,0.0004225927,0.0050856843,27.7471,39.7249,5.0401,28,0.0013844,7,0.0,0.00018944
195,611,6,21,42,1260,143.7696,0.003326713,0.0009930486999999999,6,0.0002151605,0.0009433962,0.0041708044,21.8167,45.7778,5.8532,17,0.00066203,9,0.0,0.0
196,614,5,24,12,700,99.5442,0.0038657064,0.00045011650000000003,3,0.0,2.64774412200805e-05,0.0031331639000000003,40.0791,71.0986,4.9296,24,0.00081197,8,0.0001235614,0.00032656
197,616,5,20,24,600,125.8662,0.0026786052,0.000530042,6,0.0030193465,0.0007193427,0.0031897171999999995,31.8929,71.3353,6.724,28,0.0012115000000000001,11,9.46503615643812e-05,0.00032181
198,621,3,16,20,450,124.5054,0.0030026809999999997,0.00042895440000000003,5,0.0,0.00032171580000000003,0.0030697051000000003,32.0702,58.2533,6.821000000000001,21,0.0015952,8,0.0001742627,0.00013405
199,623,5,18,28,1200,136.485,0.0086723556,0.00039690410000000004,3,4.9613018456042895e-05,0.0003869815,0.0040980353,38.6796,55.4576,4.1356,26,0.0011014000000000002,6,0.0,0.0
200,626,5,24,10,200,148.0326,0.005376968,0.0002804534,10,0.00014506209999999998,0.00035781980000000005,0.0040037136,35.7869,52.8213,5.7126,28,0.0014602999999999999,8,4.83540288576844e-05,0.00013539
201,628,2,18,12,500,89.5368,0.0028627584999999997,0.0003418219,5,8.54554776961203e-05,8.54554776961203e-05,0.002456845,69.2281,72.4174,5.5565,25,0.00064092,5,0.0,0.0
202,629,5,37,14,800,327.7218,0.033115533100000004,0.0005568756,6,0.0,0.0002970003,0.0029700029999999997,29.3671,54.1,9.5375,13,0.0010765999999999998,5,0.0,0.0
203,630,3,19,10,300,121.37700000000001,0.0023636364000000003,0.0004393939,2,1.5151515151515199e-05,4.54545454545455e-05,0.0031666666999999996,50.0769,52.6699,6.5837,27,0.001697,6,0.0003939394,0.00025758
204,631,6,21,16,600,187.4826,0.0116705199,0.0006640760000000001,7,0.00011067930000000001,0.0008116483999999999,0.007034286,33.38,33.2238,3.1206,27,0.0013282,8,4.9190811156476e-05,1.2298e-05
205,632,5,18,10,1000,141.735,0.0039813667,0.00042452610000000003,3,0.0001376842,0.0004015788,0.003614209,24.0,50.2857,6.4825,26,0.0017899,8,0.0001835789,0.00014916
206,633,3,16,8,92,100.3074,0.0001407217,7.817874788917379e-05,3,1.56357495778348e-05,0.0002345362,0.0038776659,32.3401,58.0484,4.6694,15,0.0012821,6,0.0,0.0
207,636,5,16,8,800,118.9332,0.0027235298,0.0002641551,0,0.0003370254,0.0009382059,0.0031971872,36.7314,70.4501,6.3989,26,0.0015394,10,0.0002095023,0.00022772
208,637,6,19,10,900,158.868,0.0067098226,0.0007663710000000001,8,6.522306287503261e-05,0.0006440777,0.0051933864000000005,26.326999999999998,41.438,4.5118,33,0.0006929999999999999,8,0.0,0.00044841
209,638,6,19,20,2500,125.118,0.006115267299999999,0.0006767397999999999,5,9.84348853233586e-05,0.0001845654,0.0042696132,29.3526,51.2277,4.1124,39,0.0011074000000000001,6,0.0004552613,0.00031991
210,643,6,22,28,1000,93.741,0.004271459799999999,0.0002733734,4,0.000102515,0.0004100601,0.0032804811,42.9895,69.2083,4.1875,20,0.00092264,4,0.0,0.0
211,645,2,21,16,500,101.6526,0.0019830078,0.00023796090000000001,2,0.0001233872,0.0002996545,0.0023884228,23.1259,72.2214,7.3247,22,0.00097828,8,0.0,0.0
212,649,6,19,20,1400,172.1688,0.0077832543,0.0003119541,7,6.239081607187421e-05,0.0006707013,0.0050692538,27.6667,43.2246,4.64,27,0.0022929,7,0.0,0.0
213,650,3,27,10,220,84.8274,0.0018216764999999999,0.00041597339999999996,2,0.0002295026,0.0005020368,0.0023954329,37.6867,86.5868,6.4251,13,0.0017069000000000003,6,0.00038728559999999995,0.00014344
214,651,2,29,4,100,86.5122,0.000697496,6.97495989398061e-05,1,3.48747994699031e-05,0.0002441236,0.0033305433,39.6211,67.0995,4.623,12,0.00071493,3,0.0,0.0
215,652,3,17,8,730,114.2478,0.0007918552,0.00011312219999999999,1,0.0,0.00011312219999999999,0.0020361991,24.1509,79.03699999999999,10.2222,9,0.0012443,4,0.0,7.5415e-05
216,654,3,26,8,730,93.5688,0.0006468016999999999,6.691051833348199e-05,2,0.0,6.691051833348199e-05,0.0033678294,42.4533,65.1391,4.9669,17,0.001472,5,0.0,0.0
217,655,5,18,28,700,128.9046,0.0037515281,0.0005883252,5,1.5281173594132e-05,5.34841075794621e-05,0.005073349600000001,35.1493,43.3795,4.1099,31,0.00074114,9,0.0001375306,0.00042023
218,656,5,25,12,800,138.1902,0.0065616798,0.0005468066,4,4.6869141357330295e-05,0.0002343457,0.0049056368,28.7412,40.4204,3.9618,18,0.0011561,6,0.00017185349999999998,0.00039058
219,664,5,28,8,500,72.816,0.0002844546,0.0001244489,0,0.0002133409,3.55568197980373e-05,0.0031290001000000003,22.6514,63.2045,4.2955,13,0.00094226,3,0.0,0.0
220,666,5,21,28,800,85.395,0.0013651472,0.0002967711,3,0.0001780627,0.0007419278,0.0025819088000000002,36.8837,64.5517,5.7471,16,0.0007716,4,0.0,0.0
221,672,2,23,8,400,114.7236,0.0022895916,0.0001336988,3,6.684938832809681e-05,6.684938832809681e-05,0.0030082225,31.3296,64.8222,6.3278,24,0.0016712,7,0.0,0.0
222,674,4,23,8,400,141.6378,0.0024635193,0.00044635190000000003,3,0.0001373391,0.0003347639,0.0035193133,26.0342,53.2976,7.6902,18,0.00070386,10,0.00012017170000000001,0.00037768
223,680,6,16,28,1000,197.7714,0.0098795862,0.0008081461,6,4.04073056408599e-05,0.0011920155,0.0040205269,25.4949,40.1608,6.6683,16,0.0010708,6,0.0,0.0
224,681,3,28,12,500,48.0486,0.0008442861999999999,0.0001140927,3,0.0,6.84556407447974e-05,0.0015744797,65.4706,114.4348,5.4203,10,0.0013007,4,0.0,6.845600000000001e-05
225,683,4,20,28,999,110.1012,0.0039685787,0.00043981669999999996,6,2.04565911136568e-05,0.000102283,0.0026491285,50.4496,67.444,7.1004,23,0.0015547,8,0.0,0.0
226,685,4,19,8,500,125.103,0.0025713007999999997,0.00045960449999999997,2,1.24217430189804e-05,0.0002981218,0.003627149,23.079,51.6986,6.2192,21,0.0014285,7,0.0,3.7265e-05
227,689,2,22,14,700,34.9278,0.0002652733,5.6270096463022494e-05,2,2.41157556270096e-05,0.0001366559,0.0024115755999999998,86.6622,94.7467,2.6567,33,0.00048232,7,0.0,3.2154000000000004e-05
228,691,4,20,12,200,73.5696,0.0019696528,0.0004481221,5,3.1264329484346996e-05,7.2950102130143e-05,0.0033140189,58.9274,69.1572,3.8491,25,0.00083372,8,0.0001250573,0.00022927
229,692,2,18,8,400,87.5064,0.0019125491,0.0003860191,8,0.0,0.00010527790000000001,0.0023862998,34.4296,85.0588,6.2647,15,0.0018599,6,0.00010527790000000001,0.0
230,694,2,18,28,250,73.02,0.0021471452,0.0006244249,1,0.0,0.0002190964,0.0035603173,45.5802,77.5754,3.2615,20,0.00050392,9,0.0,0.0
231,699,1,21,10,150,86.2812,0.0010276885,0.0001771877,4,2.3625023625023604e-05,0.0001890002,0.0029295029,60.1296,76.3871,5.1573,23,0.001134,6,0.0,0.0
232,701,2,19,20,120,119.073,0.0012207782000000001,0.0003652722,3,6.72869886188865e-05,8.65118425099969e-05,0.0044024915,32.779,49.6419,4.8843,22,0.00095163,9,0.00033643489999999997,0.0005382999999999999
233,703,3,23,16,500,99.9318,0.0022422414,0.0004166997,3,3.96856893404238e-05,0.0004960711,0.0027978410999999997,65.3429,73.7589,5.9858,13,0.001766,5,0.0,0.0
234,704,6,25,56,2500,160.971,0.0045110409999999995,0.00035751839999999995,7,1.0515247108307e-05,0.00017875919999999997,0.0056256572,27.2959,36.1645,4.4673,20,0.0009674,7,0.00023133540000000002,0.00021030000000000002
235,705,5,17,8,100,167.6424,0.004131714,0.0008033888000000001,5,6.26017278076875e-05,0.000302575,0.0047994658,41.9869,43.9826,5.4935,26,0.0019094000000000001,8,0.0001773716,0.00050081
236,710,6,22,28,500,124.5138,0.0020115643,0.000374447,5,0.00013062110000000002,0.0016980738,0.003979588300000001,25.4737,46.7746,5.4179,29,0.00083597,9,0.00013062110000000002,0.00033961
237,711,5,17,96,900,145.806,0.0103738151,0.0005961963,4,0.0,2.98098133905682e-05,0.0039647052,43.2906,54.406000000000006,4.3008,21,0.0010135,8,0.0,0.00010433
238,712,4,20,8,600,130.1964,0.005139810900000001,0.0003419835,5,0.0,1.0058338362502499e-05,0.0042647355,44.7754,53.1981,4.5943,26,0.0015993000000000001,7,0.00021122509999999998,0.00015088
239,713,3,20,20,500,133.8408,0.0048062858,0.000397041,1,3.13453420821666e-05,0.00033435029999999996,0.0042316212,33.6436,47.2494,5.0049,31,0.00097171,7,0.000303005,3.1345e-05
240,716,4,19,10,600,64.7592,0.0018953069000000001,0.00047382669999999997,8,6.76895306859206e-05,0.00013537909999999999,0.0027865523,52.6667,80.6154,3.9028,18,0.00051895,6,0.0,0.00040614
241,720,5,21,16,1000,105.6162,0.0010475317999999998,0.00013094149999999999,3,3.2735367290821005e-05,0.00022914759999999998,0.0030116538000000003,13.8022,54.3478,6.1848,13,0.00094933,3,0.0,0.0
242,722,5,20,42,550,175.92,0.0127095788,0.00033712410000000004,6,0.0,0.0,0.0033600036,42.8725,73.2308,6.2341,20,0.0013373,6,0.00016856209999999998,0.00016856
243,723,5,20,2,150,107.1972,0.0007519857000000001,8.22484372796917e-05,2,0.0,0.0003524933,0.0042416694,31.1111,49.0526,4.4515,25,0.00075199,7,0.0002232458,0.00022325
244,724,3,23,24,700,76.1916,0.0012880275,0.00021467119999999998,1,3.06673209028459e-05,0.0001993376,0.0029440628,47.9162,76.7083,4.3021,18,0.0011347000000000002,6,0.0,1.5334000000000003e-05
245,730,6,22,30,1000,132.111,0.0024707684,0.0006959911,1,0.0,0.0,0.0033059577000000002,35.1489,49.6842,6.9263,20,0.0030276,4,0.0,0.0
246,731,1,35,12,250,33.6204,0.0010302342,0.0001261511,1,0.0,1.0512594087717099e-05,0.0022181574,91.581,124.3602,2.4218,15,0.00065178,7,0.0,0.0
247,732,3,20,10,300,55.4748,7.803233660028721e-05,7.803233660028721e-05,4,9.363880392034459e-05,0.0005306199,0.0022473313,41.7902,91.0556,4.5972,23,0.00042137,6,0.0,0.0
248,735,2,18,20,500,96.3384,0.0017119937,0.00013451379999999998,4,2.44570534142047e-05,0.0009049110000000001,0.0026658188,42.8571,75.945,6.1009,23,0.0013207000000000002,7,0.0,0.0
249,736,3,18,28,450,137.964,0.0039959912,0.00035976769999999995,1,0.0,0.0010150588,0.0030965719,35.7,51.1701,7.3278,22,0.0013491,8,0.0,0.0
250,739,5,18,8,720,99.8766,0.005843188399999999,0.000256076,5,4.65592699506472e-05,0.0005819909,0.0022115653,35.8298,89.3895,5.8,14,0.00081479,3,0.0,0.0
251,746,5,18,20,700,105.147,0.0025210923,0.0001872098,4,3.7441964954320796e-05,0.0005990714,0.0029329539,50.5812,56.9362,5.9574,25,0.00091109,6,0.0,0.0
252,747,5,22,12,700,89.2788,0.0016152120000000002,0.0001450789,3,0.00020311049999999998,0.0003191736,0.0033271433,52.1983,63.2442,4.5814,33,0.00088015,10,4.83596409780254e-05,6.7703e-05
253,750,6,23,28,450,105.6042,0.00213162,0.0002927225,4,0.0009006845,0.0003227453,0.0041956887,28.8674,45.9678,4.3703,44,0.0010808,10,0.00018764259999999998,0.00041281
254,751,4,24,24,303,72.069,0.0014925096,0.00011124299999999999,0,4.635123108869771e-05,0.0002132157,0.0030313705,68.1227,71.8532,4.1529,31,0.0010753,9,0.0002224859,0.00046351
255,754,2,20,10,50,43.3884,0.00034051510000000004,0.0002166914,4,0.0,0.0002166914,0.0019657007999999998,26.381,73.8898,4.1339,12,0.00065007,7,0.0,0.00010835
256,756,6,23,28,1200,111.759,0.0012324777,0.0003983766,3,0.0002240868,0.00033613029999999996,0.0044194906,42.488,49.6845,4.4592,33,0.00075318,9,0.00036102879999999995,5.6022e-05
257,758,2,23,12,100,45.3894,0.00048466309999999996,7.539203860072379e-05,4,0.00010770290000000002,0.0001507841,0.0031880062,73.1797,81.527,2.5608,23,0.000797,6,0.0,0.0
258,759,5,19,30,1825,147.1572,0.0066317508,0.0004761257,4,1.1336326123429902e-05,0.0005328073,0.0032875346,30.9896,55.7103,6.5345,22,0.0023353000000000002,8,0.0,2.2673e-05
259,760,4,26,12,500,82.9908,0.0016576558,0.0004845455,3,0.0,0.0008160767,0.0033153116,49.2093,65.6923,4.2615,13,0.00084158,4,0.0,0.0
260,762,4,18,10,600,58.946999999999996,9.80776775205963e-05,5.88466065123578e-05,0,0.0,0.0001765398,0.0020007846,64.5545,85.4902,5.6765,14,0.00068654,4,0.0,1.9616e-05
261,765,3,23,8,96,82.458,0.0022221332,0.0004003844,6,0.0,4.00384368994234e-05,0.0035934496999999997,53.8883,67.7326,3.7911,22,0.00053051,6,0.0,0.0
262,766,1,22,10,30,43.778999999999996,0.0002940792,0.0001307019,3,0.0,0.00026140369999999997,0.0028427657,35.2093,86.6667,2.8966,7,0.00071886,3,0.0,0.0
263,771,1,20,4,250,44.0304,0.0010701464,0.0003279481,4,0.0,0.00024164599999999998,0.0024855012,52.6993,113.1944,2.9722,11,0.00027617,4,0.0,0.0
264,774,3,21,10,350,95.8032,0.0016262429,0.0002671685,4,4.6464083263637204e-05,0.000569185,0.0031130935999999997,37.2584,72.0896,5.3321,23,0.0010454000000000001,6,0.0,0.0
265,776,2,21,18,200,77.3832,0.0009740125,0.0002279604,4,0.0,0.0003730261,0.0035023003000000004,52.9258,63.7988,3.8047,18,0.0010984000000000002,6,0.0,0.0
266,779,1,28,6,100,68.214,0.0012114596,0.00034613129999999995,1,0.0,0.00038606949999999996,0.0022897918,57.0526,84.0698,5.4767,17,0.00099846,6,0.0,0.0
