,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
313,None,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823
314,None,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872
315,None,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238
316,None,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584
317,None,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246
318,None,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957
319,None,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535
320,None,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234
321,None,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677
322,None,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077
323,None,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380
324,None,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927
325,None,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500
326,None,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324
327,None,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257
328,None,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354
329,None,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769
330,None,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769
331,None,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789
332,None,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055
333,None,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408
334,None,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254
335,None,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547
336,None,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784
337,None,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015
338,None,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057
339,None,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430
340,None,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813
341,None,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496
342,None,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429
343,None,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142
344,None,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311
345,None,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777
346,None,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331
347,None,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767
348,None,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093
349,None,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554
350,None,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333
351,None,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267
352,None,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358
353,None,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777
354,None,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732
355,None,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637
356,None,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564
357,None,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274
358,None,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403
359,None,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403
360,None,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680
361,None,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642
362,None,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979
363,None,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851
364,None,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291
365,None,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714
366,None,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723
367,None,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180
368,None,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843
369,None,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435
370,None,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921
371,None,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763
372,None,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930
373,None,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160
374,None,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654
375,None,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374
376,None,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301
377,None,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397
378,None,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794
379,None,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564
380,None,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358
381,None,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441
382,None,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536
383,None,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256
384,None,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619
385,None,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107
386,None,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147
387,None,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283
388,None,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704
389,None,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887
390,None,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307
391,None,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953
392,None,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519
393,None,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427
394,None,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921
395,None,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649
396,None,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005
397,None,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177
398,None,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699
399,None,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436
400,None,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353
401,None,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353
402,None,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399
403,None,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720
404,None,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720
405,None,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,720
406,None,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,720
407,None,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370
408,None,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,2370
409,None,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162
410,None,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162
411,None,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162
412,None,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777
413,None,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777
414,None,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235
415,None,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235
416,None,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,5235
417,None,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606
418,None,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606
419,None,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328
420,None,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282
421,None,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489
422,None,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908
423,None,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620
424,None,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849
425,None,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,5849
426,None,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945
427,None,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619
428,None,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479
429,None,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804
430,None,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908
431,None,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942
432,None,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077
433,None,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077
434,None,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051
435,None,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2051
436,None,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2051
437,None,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270
438,None,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270
439,None,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773
440,None,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773
441,None,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589
442,None,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432
443,None,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432
444,None,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401
445,None,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,401
446,None,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401
447,None,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759
448,None,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759
449,None,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,759
450,None,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313
451,None,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313
452,None,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,1313
453,None,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824
454,None,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824
455,None,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,1824
456,None,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787
457,None,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787
458,None,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787
459,None,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713
460,None,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,3713
461,None,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713
462,None,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713
463,None,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815
464,None,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,3815
465,None,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815
466,None,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815
467,None,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339
468,None,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339
469,None,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339
470,None,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613
471,None,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613
472,None,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,4613
473,None,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613
474,None,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507
475,None,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452
476,None,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636
477,None,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810
478,None,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125
479,None,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337
480,None,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644
481,None,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107
482,None,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929
483,None,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865
484,None,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340
485,None,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372
486,None,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928
487,None,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928
488,None,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695
489,None,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335
490,None,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583
491,None,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959
492,None,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498
493,None,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306
494,None,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259
495,None,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324
496,None,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806
497,None,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622
498,None,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456
499,None,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324
500,None,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378
501,None,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639
502,None,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546
503,None,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006
504,None,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361
505,None,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101
506,None,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781
507,None,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272
508,None,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091
509,None,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434
510,None,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984
511,None,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383
512,None,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959
513,None,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511
514,None,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346
515,None,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253
516,None,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349
517,None,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807
518,None,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669
519,None,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210
520,None,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083
521,None,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790
522,None,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484
523,None,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407
524,None,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725
525,None,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826
526,None,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945
527,None,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065
528,None,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618
529,None,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094
530,None,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844
531,None,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649
532,None,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180
533,None,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963
534,None,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450
535,None,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613
536,None,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021
537,None,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580
538,None,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,580
539,None,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298
540,None,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261
541,None,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408
542,None,285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,408
543,None,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793
544,None,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,793
545,None,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643
546,None,285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,2643
547,None,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,2643
548,None,285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,5593
549,None,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,5593
550,None,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,5593
551,None,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,5593
552,None,285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,5722
553,None,285.5,0.0,0.0,90,Mist,mist,2012-10-24 07:00:00,5722
554,None,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,5607
555,None,285.55,0.0,0.0,90,Mist,mist,2012-10-24 08:00:00,5607
556,None,285.55,0.0,0.0,90,Rain,light rain,2012-10-24 08:00:00,5607
557,None,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,5607
558,None,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,5492
559,None,285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,5492
560,None,285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24 09:00:00,5492
561,None,286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,4542
562,None,286.82,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,4720
563,None,286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,4720
564,None,288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,4982
565,None,288.36,0.0,0.0,90,Haze,haze,2012-10-24 12:00:00,4982
566,None,288.36,0.0,0.0,90,Fog,fog,2012-10-24 12:00:00,4982
567,None,289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,5032
568,None,289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,5032
569,None,289.08,0.0,0.0,90,Fog,fog,2012-10-24 13:00:00,5032
570,None,289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,5212
571,None,289.88,0.0,0.0,90,Haze,haze,2012-10-24 14:00:00,5212
572,None,290.24,0.0,0.0,90,Mist,mist,2012-10-24 15:00:00,5661
573,None,290.24,0.0,0.0,90,Haze,haze,2012-10-24 15:00:00,5661
574,None,290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24 15:00:00,5661
575,None,290.01,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,5812
576,None,289.62,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,5855
577,None,289.62,0.0,0.0,90,Mist,mist,2012-10-24 17:00:00,5855
578,None,289.61,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,4416
579,None,289.61,0.0,0.0,90,Mist,mist,2012-10-24 18:00:00,4416
580,None,289.06,0.0,0.0,90,Mist,mist,2012-10-24 19:00:00,3118
581,None,288.34,0.0,0.0,75,Haze,haze,2012-10-24 20:00:00,2877
582,None,288.34,0.0,0.0,75,Mist,mist,2012-10-24 20:00:00,2877
583,None,287.06,0.0,0.0,20,Mist,mist,2012-10-24 21:00:00,2498
584,None,287.41,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,1701
585,None,287.52,0.0,0.0,90,Mist,mist,2012-10-24 23:00:00,1028
586,None,287.81,0.0,0.0,90,Mist,mist,2012-10-25 00:00:00,578
587,None,287.29,0.0,0.0,75,Mist,mist,2012-10-25 01:00:00,354
588,None,287.23,0.0,0.0,90,Mist,mist,2012-10-25 02:00:00,272
589,None,286.44,0.0,0.0,90,Mist,mist,2012-10-25 03:00:00,370
590,None,285.32,0.0,0.0,90,Mist,mist,2012-10-25 04:00:00,809
591,None,285.32,0.0,0.0,90,Fog,fog,2012-10-25 04:00:00,809
592,None,285.43,0.0,0.0,90,Mist,mist,2012-10-25 05:00:00,2641
593,None,285.53,0.0,0.0,75,Mist,mist,2012-10-25 06:00:00,4957
594,None,285.2,0.0,0.0,90,Mist,mist,2012-10-25 07:00:00,6036
595,None,285.2,0.0,0.0,90,Fog,fog,2012-10-25 07:00:00,6036
596,None,285.02,0.0,0.0,90,Mist,mist,2012-10-25 08:00:00,5309
597,None,286.43,0.0,0.0,90,Mist,mist,2012-10-25 10:00:00,4438
598,None,287.36,0.0,0.0,90,Mist,mist,2012-10-25 11:00:00,4723
599,None,287.6,0.0,0.0,90,Mist,mist,2012-10-25 12:00:00,4879
600,None,287.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 13:00:00,5062
601,None,286.41,0.0,0.0,90,Rain,light rain,2012-10-25 14:00:00,5450
602,None,286.41,0.0,0.0,90,Mist,mist,2012-10-25 14:00:00,5450
603,None,286.41,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 14:00:00,5450
604,None,286.41,0.0,0.0,90,Drizzle,drizzle,2012-10-25 14:00:00,5450
605,None,285.8,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 15:00:00,5888
606,None,285.8,0.0,0.0,90,Mist,mist,2012-10-25 15:00:00,5888
607,None,285.8,0.0,0.0,90,Rain,light rain,2012-10-25 15:00:00,5888
608,None,285.8,0.0,0.0,90,Drizzle,drizzle,2012-10-25 15:00:00,5888
609,None,285.8,0.0,0.0,90,Rain,moderate rain,2012-10-25 15:00:00,5888
610,None,285.29,0.0,0.0,90,Rain,light rain,2012-10-25 16:00:00,6473
611,None,285.29,0.0,0.0,90,Mist,mist,2012-10-25 16:00:00,6473
612,None,285.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 16:00:00,6473
613,None,284.77,0.0,0.0,90,Rain,moderate rain,2012-10-25 17:00:00,6488
614,None,284.77,0.0,0.0,90,Mist,mist,2012-10-25 17:00:00,6488
615,None,284.77,0.0,0.0,90,Rain,light rain,2012-10-25 17:00:00,6488
616,None,284.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 18:00:00,5351
617,None,284.29,0.0,0.0,90,Mist,mist,2012-10-25 18:00:00,5351
618,None,284.29,0.0,0.0,90,Rain,moderate rain,2012-10-25 18:00:00,5351
619,None,284.29,0.0,0.0,90,Rain,light rain,2012-10-25 18:00:00,5351
620,None,283.79,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 19:00:00,3500
621,None,283.79,0.0,0.0,90,Mist,mist,2012-10-25 19:00:00,3500
622,None,283.79,0.0,0.0,90,Rain,light rain,2012-10-25 19:00:00,3500
623,None,283.44,0.0,0.0,90,Rain,light rain,2012-10-25 20:00:00,2856
624,None,283.44,0.0,0.0,90,Mist,mist,2012-10-25 20:00:00,2856
625,None,283.44,0.0,0.0,90,Drizzle,drizzle,2012-10-25 20:00:00,2856
626,None,283.22,0.0,0.0,90,Rain,moderate rain,2012-10-25 21:00:00,2587
627,None,283.22,0.0,0.0,90,Mist,mist,2012-10-25 21:00:00,2587
628,None,283.22,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 21:00:00,2587
